Time_off,ID_off,Time_on,ID_on
9.40029,-2.07181e-10,9.40061,-7.60388e-10
9.60034,-2.05514e-10,9.60061,-7.54658e-10
9.80034,-2.04354e-10,9.80061,-7.70632e-10
10.00029,-2.03912e-10,10.00061,-7.47255e-10
10.20034,-2.03846e-10,10.20061,-7.47323e-10
10.40034,-2.05561e-10,10.40066,-7.52665e-10
10.60029,-2.07064e-10,10.60061,-7.54451e-10
10.80029,-2.0206e-10,10.80061,-7.57316e-10
11.00034,-2.0027e-10,11.00061,-7.67182e-10
11.20034,-1.95096e-10,11.20061,-7.59803e-10
11.40029,-1.96604e-10,11.40066,-7.50605e-10
11.60029,-1.95635e-10,11.60061,-7.48265e-10
11.80029,-1.96227e-10,11.80061,-7.55256e-10
12.00034,-2.05649e-10,12.00061,-7.70292e-10
12.20034,-2.06431e-10,12.20066,-7.68662e-10
12.40029,-2.00244e-10,12.40061,-7.70277e-10
12.60029,-1.96055e-10,12.60066,-7.60718e-10
12.80029,-1.9974e-10,12.80066,-7.66031e-10
13.00034,-2.02937e-10,13.00067,-7.66562e-10
13.20029,-1.92297e-10,13.20061,-7.56328e-10
13.40029,-1.92258e-10,13.40061,-7.53287e-10
13.60029,-1.8993e-10,13.60061,-7.61272e-10
13.80034,-1.94499e-10,13.80061,-7.66821e-10
14.00034,-1.89188e-10,14.00066,-7.59636e-10
14.20029,-1.90509e-10,14.20066,-7.59024e-10
14.40029,-1.84574e-10,14.40067,-7.63505e-10
14.60029,-1.8961e-10,14.60061,-7.4056e-10
14.80029,-1.88316e-10,14.80066,-7.52503e-10
15.00029,-1.94841e-10,15.00061,-7.4689e-10
15.20029,-1.9258e-10,15.20062,-7.57474e-10
15.40029,-1.9725e-10,15.40061,-7.64936e-10
15.60029,-1.98557e-10,15.60062,-7.67263e-10
15.80034,-1.95729e-10,15.80066,-7.59571e-10
16.00034,-1.90622e-10,16.00061,-7.61517e-10
16.20029,-1.97611e-10,16.20061,-7.71312e-10
16.40029,-2.00094e-10,16.40061,-7.58169e-10
16.60029,-2.00851e-10,16.60066,-7.71968e-10
16.80034,-2.07089e-10,16.80061,-7.65544e-10
17.00029,-1.99692e-10,17.00066,-7.57083e-10
17.20029,-2.0397e-10,17.20061,-7.47193e-10
17.40034,-1.97484e-10,17.40061,-7.53425e-10
17.60029,-1.99515e-10,17.60066,-7.46045e-10
17.80029,-1.90891e-10,17.80061,-7.63368e-10
18.00029,-1.91017e-10,18.00067,-7.51887e-10
18.20034,-1.91128e-10,18.20066,-7.56697e-10
18.40029,-1.94034e-10,18.40061,-7.5877e-10
18.60029,-1.85227e-10,18.60061,-7.47394e-10
18.80034,-1.87766e-10,18.80061,-7.56202e-10
19.00029,-1.84054e-10,19.00066,-7.48478e-10
19.20029,-1.83332e-10,19.20066,-7.5349e-10
19.40029,-1.86784e-10,19.40061,-7.727e-10
19.60029,-1.85571e-10,19.60061,-7.56002e-10
19.80029,-1.93568e-10,19.80066,-7.52967e-10
20.00029,-1.90467e-10,20.00061,-7.49981e-10
20.20029,-1.89215e-10,20.20061,-7.4201e-10
20.40029,-1.90022e-10,20.40066,-7.528e-10
20.60034,-1.88001e-10,20.60061,-7.56598e-10
20.80029,-1.87399e-10,20.80061,-7.49294e-10
21.00029,-1.86912e-10,21.00061,-7.5877e-10
21.20034,-1.91346e-10,21.20061,-7.58156e-10
21.40029,-1.9577e-10,21.40061,-7.53131e-10
21.60034,-1.91374e-10,21.60061,-7.49925e-10
21.80029,-1.89544e-10,21.80061,-7.58186e-10
22.00029,-1.91999e-10,22.00066,-7.55265e-10
22.20029,-1.92559e-10,22.20061,-7.54091e-10
22.40034,-1.88809e-10,22.40061,-7.5128e-10
22.60029,-1.92845e-10,22.60061,-7.47946e-10
22.80029,-1.95732e-10,22.80061,-7.56892e-10
23.00029,-1.90883e-10,23.00061,-7.56978e-10
23.20029,-1.95652e-10,23.20066,-7.51608e-10
23.40034,-1.86531e-10,23.40061,-7.56864e-10
23.60034,-1.86642e-10,23.60061,-7.65742e-10
23.80029,-1.8822e-10,23.80066,-7.5804e-10
24.00034,-1.86513e-10,24.00061,-7.61906e-10
24.20029,-1.9102e-10,24.20066,-7.53215e-10
24.40029,-1.93528e-10,24.40061,-7.55225e-10
24.60029,-1.88536e-10,24.60066,-7.57702e-10
24.80034,-1.83767e-10,24.80061,-7.59739e-10
25.00029,-1.9173e-10,25.00061,-7.62852e-10
25.20034,-1.97266e-10,25.20061,-7.59188e-10
25.40034,-1.97993e-10,25.40066,-7.47789e-10
25.60029,-1.85158e-10,25.60061,-7.58785e-10
25.80029,-1.90483e-10,25.80061,-7.62537e-10
26.00029,-1.92515e-10,26.00061,-7.75098e-10
26.20034,-1.92939e-10,26.20066,-7.69941e-10
26.40029,-1.96704e-10,26.40061,-7.63853e-10
26.60029,-1.9069e-10,26.60066,-7.63308e-10
26.80029,-1.85698e-10,26.80066,-7.69568e-10
27.00029,-1.98614e-10,27.00061,-7.77754e-10
27.20029,-1.92962e-10,27.20061,-7.63191e-10
27.40029,-1.90484e-10,27.40061,-7.58974e-10
27.60029,-1.90646e-10,27.60066,-7.49259e-10
27.80029,-1.86102e-10,27.80061,-7.58567e-10
28.00029,-1.92976e-10,28.00061,-7.60978e-10
28.20029,-1.90764e-10,28.20061,-7.5313e-10
28.40029,-1.92273e-10,28.40061,-7.6244e-10
28.60029,-1.89939e-10,28.60061,-7.5794e-10
28.80029,-1.91245e-10,28.80061,-7.6504e-10
29.00029,-1.8992e-10,29.00061,-7.5272e-10
29.20029,-1.91268e-10,29.20061,-7.49269e-10
29.40034,-1.91666e-10,29.40061,-7.51883e-10
29.60029,-1.91403e-10,29.60066,-7.60937e-10
29.80029,-1.93602e-10,29.80061,-7.62779e-10
30.00029,-1.95605e-10,30.00061,-7.67254e-10
30.20029,-1.93243e-10,30.20061,-7.69794e-10
30.40029,-1.95969e-10,30.40061,-7.62266e-10
30.60034,-1.95091e-10,30.60061,-7.55019e-10
30.80029,-1.92595e-10,30.80061,-7.61738e-10
31.00029,-1.91555e-10,31.00066,-7.67424e-10
31.20029,-1.93609e-10,31.20066,-7.72253e-10
31.40029,-1.9606e-10,31.40061,-7.69503e-10
31.60034,-1.94044e-10,31.60061,-7.62774e-10
31.80029,-1.97236e-10,31.80061,-7.60375e-10
32.00034,-1.90071e-10,32.00066,-7.43725e-10
32.20029,-1.91754e-10,32.20061,-7.63601e-10
32.40029,-1.93116e-10,32.40061,-7.68718e-10
32.60029,-1.92142e-10,32.60066,-7.82454e-10
32.80029,-1.88764e-10,32.80066,-7.77434e-10
33.00029,-2.02102e-10,33.00061,-7.75582e-10
33.20029,-1.89333e-10,33.20066,-7.5314e-10
33.40029,-1.88793e-10,33.40061,-7.62091e-10
33.60029,-1.92694e-10,33.60061,-7.64931e-10
33.80029,-1.95302e-10,33.80066,-7.57955e-10
34.00034,-1.88055e-10,34.00061,-7.65276e-10
34.20034,-1.90609e-10,34.20061,-7.65865e-10
34.40034,-1.86178e-10,34.40066,-7.75828e-10
34.60029,-1.91883e-10,34.60061,-7.7349e-10
34.80034,-1.90653e-10,34.80061,-7.84208e-10
35.00029,-1.92242e-10,35.00061,-7.8523e-10
35.20034,-1.92794e-10,35.20061,-7.70741e-10
35.40029,-1.87367e-10,35.40066,-7.7155e-10
35.60029,-1.90691e-10,35.60061,-7.67827e-10
35.80034,-1.9009e-10,35.80061,-7.7003e-10
36.00029,-1.9438e-10,36.00066,-7.72398e-10
36.20029,-1.88057e-10,36.20066,-7.62559e-10
36.40029,-1.90229e-10,36.40061,-7.65452e-10
36.60029,-1.88508e-10,36.60066,-7.58753e-10
36.80029,-1.89395e-10,36.80067,-7.69385e-10
37.00029,-1.91709e-10,37.00061,-7.66651e-10
37.20034,-1.9545e-10,37.20061,-7.71423e-10
37.40029,-1.96046e-10,37.40062,-7.77643e-10
37.60029,-1.91031e-10,37.60061,-7.80084e-10
37.80029,-1.89273e-10,37.80066,-7.93578e-10
38.00029,-1.91163e-10,38.00066,-7.98177e-10
38.20034,-1.96626e-10,38.20066,-7.72177e-10
38.40034,-1.86881e-10,38.40061,-7.72372e-10
38.60029,-1.88259e-10,38.60066,-7.67589e-10
38.80029,-1.90996e-10,38.80061,-7.83379e-10
39.00029,-1.93083e-10,39.00061,-7.71885e-10
39.20029,-1.90147e-10,39.20061,-7.86919e-10
39.40029,-1.90193e-10,39.40061,-7.84766e-10
39.60029,-1.87343e-10,39.60061,-7.75629e-10
39.80029,-1.90582e-10,39.80061,-7.67581e-10
40.00029,-1.90643e-10,40.00061,-7.78239e-10
40.20029,-1.93049e-10,40.20066,-7.71263e-10
40.40029,-1.90707e-10,40.40061,-7.6075e-10
40.60029,-1.93994e-10,40.60061,-7.65134e-10
40.80029,-1.91617e-10,40.80061,-7.65151e-10
41.00029,-1.92136e-10,41.00061,-7.68702e-10
41.20034,-1.93563e-10,41.20066,-7.71858e-10
41.40029,-1.89287e-10,41.40066,-7.79941e-10
41.60034,-1.86847e-10,41.60066,-7.71201e-10
41.80029,-1.75977e-10,41.80061,-7.74134e-10
42.00029,-1.88985e-10,42.00061,-7.65298e-10
42.20029,-1.90116e-10,42.20061,-7.78545e-10
42.40029,-1.89695e-10,42.40061,-7.701e-10
42.60034,-1.81264e-10,42.60066,-7.61738e-10
42.80034,-1.8788e-10,42.80061,-7.63225e-10
43.00034,-1.9655e-10,43.00061,-7.66416e-10
43.20029,-1.90775e-10,43.20061,-7.75145e-10
43.40029,-1.95075e-10,43.40066,-7.71476e-10
43.60029,-1.94431e-10,43.60061,-7.65541e-10
43.80029,-1.96199e-10,43.80061,-7.64247e-10
44.00029,-1.96541e-10,44.00061,-7.72861e-10
44.20029,-1.94498e-10,44.20061,-7.80506e-10
44.40029,-1.92345e-10,44.40061,-7.83417e-10
44.60029,-1.9224e-10,44.60061,-7.92006e-10
44.80029,-1.91289e-10,44.80061,-7.77217e-10
45.00029,-1.96466e-10,45.00061,-7.88284e-10
45.20034,-1.98952e-10,45.20061,-7.73862e-10
45.40034,-1.93307e-10,45.40061,-7.61674e-10
45.60029,-1.94347e-10,45.60061,-7.72554e-10
45.80029,-1.95844e-10,45.80061,-7.71235e-10
46.00029,-1.96527e-10,46.00061,-7.74077e-10
46.20029,-1.96037e-10,46.20066,-7.68517e-10
46.40029,-1.9861e-10,46.40061,-7.74281e-10
46.60029,-1.97939e-10,46.60061,-7.75907e-10
46.80029,-1.91386e-10,46.80061,-7.84645e-10
47.00029,-1.92856e-10,47.00061,-7.70024e-10
47.20034,-1.90164e-10,47.20061,-7.68087e-10
47.40029,-1.90055e-10,47.40061,-7.75167e-10
47.60029,-1.92364e-10,47.60061,-7.75172e-10
47.80034,-1.89942e-10,47.80066,-7.90829e-10
48.00029,-1.90481e-10,48.00066,-7.82529e-10
48.20029,-1.96087e-10,48.20061,-7.78418e-10
48.40034,-1.913e-10,48.40061,-7.82127e-10
48.60029,-1.97085e-10,48.60061,-7.85596e-10
48.80029,-1.98566e-10,48.80061,-7.91159e-10
49.00029,-2.00242e-10,49.00066,-7.80186e-10
49.20034,-1.94216e-10,49.20061,-7.66829e-10
49.40034,-1.94296e-10,49.40066,-7.5753e-10
49.60029,-1.97521e-10,49.60061,-7.6499e-10
49.80029,-1.88531e-10,49.80061,-7.66595e-10
50.00029,-1.92695e-10,50.00061,-7.7092e-10
50.20034,-1.95314e-10,50.20061,-7.73717e-10
50.40034,-1.87278e-10,50.40066,-7.73663e-10
50.60029,-1.9503e-10,50.60061,-7.73093e-10
50.80034,-1.94504e-10,50.80061,-7.80012e-10
51.00034,-1.95121e-10,51.00061,-7.75866e-10
51.20029,-1.95101e-10,51.20061,-7.66704e-10
51.40034,-1.92115e-10,51.40061,-7.75071e-10
51.60029,-1.9131e-10,51.60061,-7.80078e-10
51.80034,-1.93468e-10,51.80061,-7.76173e-10
52.00029,-1.93036e-10,52.00061,-7.64945e-10
52.20029,-1.92643e-10,52.20061,-7.66352e-10
52.40034,-1.96297e-10,52.40061,-7.64092e-10
52.60034,-1.95038e-10,52.60061,-7.78696e-10
52.80034,-1.94666e-10,52.80061,-7.74636e-10
53.00029,-1.89892e-10,53.00066,-7.72147e-10
53.20029,-1.93646e-10,53.20061,-7.74916e-10
53.40034,-1.94282e-10,53.40061,-7.64292e-10
53.60029,-1.96417e-10,53.60061,-7.60088e-10
53.80029,-1.99621e-10,53.80061,-7.70402e-10
54.00029,-1.98542e-10,54.00066,-7.54315e-10
54.20034,-1.93549e-10,54.20061,-7.64022e-10
54.40034,-1.90754e-10,54.40061,-7.74148e-10
54.60029,-1.89033e-10,54.60061,-7.90237e-10
54.80029,-1.95285e-10,54.80061,-7.82652e-10
55.00034,-1.90682e-10,55.00061,-7.76753e-10
55.20029,-1.93697e-10,55.20061,-7.72024e-10
55.40029,-1.97905e-10,55.40061,-7.76134e-10
55.60029,-2.00869e-10,55.60061,-7.85128e-10
55.80034,-2.038e-10,55.80061,-7.85353e-10
56.00029,-2.03011e-10,56.00062,-7.90029e-10
56.20029,-2.00759e-10,56.20061,-7.81203e-10
56.40029,-1.92586e-10,56.40061,-7.73594e-10
56.60029,-1.90708e-10,56.60061,-7.81459e-10
56.80029,-1.98704e-10,56.80066,-7.71795e-10
57.00034,-1.92485e-10,57.00061,-7.61661e-10
57.20029,-1.90871e-10,57.20061,-7.71059e-10
57.40029,-1.94216e-10,57.40061,-7.80516e-10
57.60029,-1.92884e-10,57.60061,-7.74251e-10
57.80029,-1.91043e-10,57.80061,-7.78776e-10
58.00029,-1.89785e-10,58.00061,-7.79095e-10
58.20029,-1.85977e-10,58.20061,-7.75022e-10
58.40029,-1.94024e-10,58.40066,-7.83265e-10
58.60029,-1.98167e-10,58.60061,-7.72121e-10
58.80034,-1.94941e-10,58.80061,-7.85528e-10
59.00029,-1.96544e-10,59.00061,-7.80902e-10
59.20029,-1.9551e-10,59.20061,-7.83293e-10
59.40029,-1.97245e-10,59.40061,-7.8153e-10
59.60029,-1.95025e-10,59.60061,-7.82637e-10
59.80034,-1.91053e-10,59.80061,-7.96613e-10
60.00029,-1.95135e-10,60.00066,-7.90243e-10
60.20029,-1.97714e-10,60.20061,-7.84614e-10
60.40029,-1.95582e-10,60.40061,-7.70909e-10
60.60029,-1.9842e-10,60.60066,-7.7708e-10
60.80029,-1.96994e-10,60.80061,-7.71727e-10
61.00029,-1.98926e-10,61.00061,-7.93842e-10
61.20029,-2.00363e-10,61.20061,-7.9164e-10
61.40034,-2.00867e-10,61.40066,-7.80041e-10
61.60034,-2.0043e-10,61.60061,-7.72427e-10
61.80029,-1.99268e-10,61.80061,-7.74237e-10
62.00029,-1.9394e-10,62.00061,-7.74295e-10
62.20029,-1.99279e-10,62.20061,-7.71612e-10
62.40029,-1.93126e-10,62.40066,-7.77952e-10
62.60034,-1.94707e-10,62.60061,-7.80544e-10
62.80029,-1.92355e-10,62.80061,-7.6664e-10
63.00029,-1.96293e-10,63.00066,-7.55353e-10
63.20029,-1.96482e-10,63.20061,-7.6331e-10
63.40034,-2.0122e-10,63.40061,-7.64711e-10
63.60034,-2.00399e-10,63.60061,-7.78031e-10
63.80029,-1.96641e-10,63.80061,-7.7339e-10
64.00029,-2.00458e-10,64.00061,-7.68294e-10
64.20029,-1.96006e-10,64.20066,-7.76647e-10
64.40029,-2.04546e-10,64.40066,-7.86635e-10
64.60029,-2.01305e-10,64.60061,-7.67156e-10
64.80029,-1.96492e-10,64.80061,-7.59451e-10
65.00029,-1.96778e-10,65.00061,-7.56527e-10
65.20034,-1.98854e-10,65.20061,-7.65985e-10
65.40029,-1.94961e-10,65.40061,-7.64906e-10
65.60029,-2.04531e-10,65.60061,-7.84873e-10
65.80034,-1.99204e-10,65.80066,-7.73824e-10
66.00034,-2.01769e-10,66.00061,-7.55963e-10
66.20034,-2.03942e-10,66.20061,-7.7154e-10
66.40034,-2.01922e-10,66.40061,-7.58129e-10
66.60029,-2.01581e-10,66.60066,-7.50317e-10
66.80029,-1.98544e-10,66.80066,-7.67387e-10
67.00029,-2.06424e-10,67.00061,-7.74776e-10
67.20034,-2.05853e-10,67.20061,-7.59217e-10
67.40034,-2.08811e-10,67.40061,-7.60116e-10
67.60029,-2.02596e-10,67.60066,-7.72197e-10
67.80034,-1.98921e-10,67.80066,-7.66557e-10
68.00029,-2.00319e-10,68.00061,-7.75934e-10
68.20034,-2.05437e-10,68.20061,-7.75222e-10
68.40029,-1.96616e-10,68.40061,-7.8016e-10
68.60029,-1.97554e-10,68.60061,-7.76549e-10
68.80029,-1.99421e-10,68.80066,-7.80804e-10
69.00029,-2.02205e-10,69.00061,-7.78347e-10
69.20034,-2.0165e-10,69.20061,-7.68314e-10
69.40029,-2.05159e-10,69.40061,-7.61551e-10
69.60034,-2.03524e-10,69.60061,-7.55772e-10
69.80029,-2.02045e-10,69.80061,-7.57165e-10
70.00029,-2.06829e-10,70.00066,-7.6599e-10
70.20029,-2.08061e-10,70.20061,-7.82613e-10
70.40034,-2.0077e-10,70.40061,-7.70235e-10
70.60029,-2.01246e-10,70.60061,-7.65101e-10
70.80029,-2.02841e-10,70.80066,-7.65515e-10
71.00029,-2.03672e-10,71.00061,-7.705e-10
71.20029,-2.09574e-10,71.20066,-7.73713e-10
71.40029,-2.06088e-10,71.40061,-7.69511e-10
71.60029,-2.02003e-10,71.60061,-7.59459e-10
71.80029,-2.08639e-10,71.80061,-7.74872e-10
72.00034,-2.05437e-10,72.00061,-7.74337e-10
72.20029,-2.01823e-10,72.20061,-7.73497e-10
72.40034,-1.97729e-10,72.40066,-7.65258e-10
72.60029,-1.9854e-10,72.60066,-7.7282e-10
72.80029,-1.98496e-10,72.80061,-7.65927e-10
73.00034,-2.03897e-10,73.00061,-7.57604e-10
73.20029,-2.02909e-10,73.20066,-7.46211e-10
73.40029,-2.06876e-10,73.40066,-7.57322e-10
73.60029,-2.04122e-10,73.60061,-7.62346e-10
73.80029,-2.03182e-10,73.80061,-7.56162e-10
74.00029,-1.9735e-10,74.00061,-7.49641e-10
74.20029,-1.97474e-10,74.20061,-7.57464e-10
74.40034,-1.9915e-10,74.40061,-7.51511e-10
74.60034,-2.02882e-10,74.60061,-7.60206e-10
74.80029,-2.01352e-10,74.80061,-7.59195e-10
75.00029,-2.02327e-10,75.00061,-7.63318e-10
75.20029,-2.00902e-10,75.20061,-7.62506e-10
75.40029,-2.01143e-10,75.40061,-7.78171e-10
75.60034,-1.96717e-10,75.60061,-7.83801e-10
75.80029,-1.98915e-10,75.80066,-7.92654e-10
76.00029,-2.04587e-10,76.00061,-7.68268e-10
76.20029,-2.02593e-10,76.20061,-7.73047e-10
76.40034,-2.06194e-10,76.40061,-7.86845e-10
76.60029,-2.03387e-10,76.60061,-7.85484e-10
76.80029,-2.03006e-10,76.80061,-7.825e-10
77.00034,-1.98878e-10,77.00061,-7.69563e-10
77.20029,-2.04581e-10,77.20061,-7.66569e-10
77.40029,-2.05656e-10,77.40061,-7.73024e-10
77.60029,-2.00091e-10,77.60061,-7.67454e-10
77.80034,-2.09072e-10,77.80066,-7.83413e-10
78.00029,-1.97643e-10,78.00061,-7.70018e-10
78.20029,-1.92593e-10,78.20061,-7.69769e-10
78.40029,-1.9729e-10,78.40066,-7.68804e-10
78.60029,-1.98389e-10,78.60061,-7.66324e-10
78.80029,-1.98714e-10,78.80061,-7.66698e-10
79.00029,-1.98534e-10,79.00061,-7.7392e-10
79.20029,-1.95529e-10,79.20061,-7.78241e-10
79.40029,-1.98224e-10,79.40061,-7.73876e-10
79.60029,-1.9245e-10,79.60066,-7.65703e-10
79.80029,-1.99391e-10,79.80061,-7.6642e-10
80.00029,-2.00545e-10,80.00066,-7.62443e-10
80.20029,-2.08061e-10,80.20061,-7.71862e-10
80.40034,-2.03151e-10,80.40061,-7.82517e-10
80.60029,-2.05078e-10,80.60061,-7.6708e-10
80.80029,-1.99084e-10,80.80066,-7.69363e-10
81.00029,-1.95858e-10,81.00061,-7.71936e-10
81.20029,-1.98047e-10,81.20066,-7.82853e-10
81.40029,-1.97989e-10,81.40061,-7.75054e-10
81.60029,-2.01676e-10,81.60061,-7.79246e-10
81.80029,-2.01121e-10,81.80061,-7.75713e-10
82.00029,-2.09357e-10,82.00066,-7.77507e-10
82.20029,-2.08043e-10,82.20061,-7.74243e-10
82.40029,-2.1226e-10,82.40066,-7.7645e-10
82.60034,-2.12492e-10,82.60066,-7.79543e-10
82.80029,-2.02665e-10,82.80066,-7.93478e-10
83.00029,-2.00967e-10,83.00067,-7.79733e-10
83.20029,-2.03814e-10,83.20061,-7.71767e-10
83.40029,-1.97349e-10,83.40066,-7.67262e-10
83.60029,-1.99211e-10,83.60061,-7.7432e-10
83.80029,-2.03444e-10,83.80061,-7.76712e-10
84.00029,-1.98422e-10,84.00061,-7.7435e-10
84.20034,-1.9917e-10,84.20066,-7.82042e-10
84.40029,-1.99437e-10,84.40061,-7.80284e-10
84.60029,-1.94496e-10,84.60061,-7.81856e-10
84.80029,-1.9749e-10,84.80061,-7.82547e-10
85.00029,-1.99286e-10,85.00061,-7.77399e-10
85.20029,-1.98841e-10,85.20061,-7.5592e-10
85.40029,-1.99614e-10,85.40066,-7.62621e-10
85.60034,-2.00151e-10,85.60061,-7.67121e-10
85.80029,-2.10953e-10,85.80061,-7.87306e-10
86.00034,-2.00955e-10,86.00061,-7.82777e-10
86.20034,-1.93661e-10,86.20061,-7.91197e-10
86.40029,-1.99592e-10,86.40061,-7.96634e-10
86.60029,-2.02962e-10,86.60061,-7.78457e-10
86.80029,-2.01163e-10,86.80061,-7.73748e-10
87.00034,-1.99565e-10,87.00066,-7.75651e-10
87.20029,-2.03675e-10,87.20061,-7.77257e-10
87.40029,-2.00014e-10,87.40061,-7.81563e-10
87.60029,-2.05888e-10,87.60066,-7.78702e-10
87.80029,-2.03024e-10,87.80061,-8.00298e-10
88.00034,-2.03791e-10,88.00061,-7.9496e-10
88.20034,-2.04704e-10,88.20061,-7.6896e-10
88.40029,-2.03658e-10,88.40061,-7.80261e-10
88.60029,-2.06262e-10,88.60061,-7.69549e-10
88.80029,-2.05732e-10,88.80061,-7.70528e-10
89.00029,-2.09935e-10,89.00061,-7.9159e-10
89.20029,-2.07023e-10,89.20061,-7.822e-10
89.40029,-2.03847e-10,89.40061,-7.82564e-10
89.60034,-1.99178e-10,89.60061,-7.90716e-10
89.80029,-2.02815e-10,89.80061,-7.81194e-10
90.00034,-1.97872e-10,90.00061,-7.85147e-10
90.20029,-2.07603e-10,90.20061,-7.76862e-10
90.40029,-2.06453e-10,90.40066,-7.65732e-10
90.60029,-1.99299e-10,90.60066,-7.78626e-10
90.80029,-2.01672e-10,90.80061,-7.78925e-10
91.00029,-2.06635e-10,91.00061,-7.92523e-10
91.20034,-2.06955e-10,91.20066,-7.86723e-10
91.40029,-2.0339e-10,91.40061,-8.01643e-10
91.60029,-2.0527e-10,91.60061,-7.96285e-10
91.80029,-2.07374e-10,91.80061,-7.95624e-10
92.00029,-2.05678e-10,92.00061,-7.91823e-10
92.20029,-2.03195e-10,92.20061,-7.80872e-10
92.40029,-2.09542e-10,92.40061,-7.84406e-10
92.60029,-2.09366e-10,92.60061,-7.76265e-10
92.80034,-2.12899e-10,92.80061,-7.79999e-10
93.00034,-2.11073e-10,93.00061,-7.75621e-10
93.20029,-2.05928e-10,93.20061,-7.76898e-10
93.40034,-2.05916e-10,93.40066,-7.76858e-10
93.60029,-2.02483e-10,93.60066,-7.78e-10
93.80034,-2.12461e-10,93.80061,-7.73231e-10
94.00029,-2.06217e-10,94.00061,-7.85184e-10
94.20029,-2.0968e-10,94.20061,-7.78239e-10
94.40029,-2.04629e-10,94.40066,-7.79408e-10
94.60034,-2.02276e-10,94.60066,-7.79661e-10
94.80029,-2.04198e-10,94.80066,-7.80733e-10
95.00029,-2.13603e-10,95.00061,-7.79793e-10
95.20034,-2.13024e-10,95.20061,-7.85896e-10
95.40029,-2.09494e-10,95.40061,-7.84527e-10
95.60034,-2.03002e-10,95.60061,-7.84045e-10
95.80029,-2.12123e-10,95.80061,-7.74824e-10
96.00034,-2.13196e-10,96.00061,-7.89346e-10
96.20034,-2.11082e-10,96.20066,-7.82252e-10
96.40029,-2.06899e-10,96.40066,-7.85908e-10
96.60029,-2.0828e-10,96.60061,-7.71165e-10
96.80029,-2.09781e-10,96.80061,-7.61224e-10
97.00029,-2.15714e-10,97.00061,-7.65423e-10
97.20029,-2.07611e-10,97.20061,-7.79985e-10
97.40034,-2.10799e-10,97.40061,-7.81257e-10
97.60029,-2.14439e-10,97.60061,-7.76637e-10
97.80034,-2.07638e-10,97.80061,-7.73388e-10
98.00034,-2.02057e-10,98.00061,-7.77657e-10
98.20029,-1.97849e-10,98.20061,-7.68577e-10
98.40029,-2.1031e-10,98.40061,-7.74702e-10
98.60029,-2.09144e-10,98.60061,-7.64845e-10
98.80029,-2.1003e-10,98.80066,-7.72125e-10
99.00029,-2.09367e-10,99.00061,-7.72306e-10
99.20029,-2.03645e-10,99.20061,-7.69229e-10
99.40034,-2.09826e-10,99.40067,-7.65634e-10
