Time_off,ID_off,Time_on,ID_on
19.80029,-1.94947e-10,19.80066,-7.74681e-10
20.00029,-2.04346e-10,20.00061,-7.65876e-10
20.20029,-1.99478e-10,20.20061,-7.67424e-10
20.40029,-1.97308e-10,20.40066,-7.77222e-10
20.60034,-1.98517e-10,20.60061,-7.84357e-10
20.80029,-1.92406e-10,20.80061,-7.92944e-10
21.00029,-1.94557e-10,21.00061,-7.82272e-10
21.20034,-1.94553e-10,21.20061,-7.80793e-10
21.40029,-2.03256e-10,21.40061,-7.81712e-10
21.60034,-1.97932e-10,21.60061,-7.66416e-10
21.80029,-1.94785e-10,21.80061,-7.70975e-10
22.00029,-1.98497e-10,22.00066,-7.76282e-10
22.20029,-1.97302e-10,22.20061,-7.77651e-10
22.40034,-1.92668e-10,22.40061,-7.83336e-10
22.60029,-1.9486e-10,22.60061,-7.80993e-10
22.80029,-1.90591e-10,22.80061,-7.68992e-10
23.00029,-1.98114e-10,23.00061,-7.764e-10
23.20029,-1.95574e-10,23.20066,-7.75061e-10
23.40034,-1.98035e-10,23.40061,-7.8008e-10
23.60034,-1.9892e-10,23.60061,-7.75533e-10
23.80029,-2.01466e-10,23.80066,-7.82424e-10
24.00034,-1.90355e-10,24.00061,-7.74539e-10
24.20029,-1.97559e-10,24.20066,-7.70324e-10
24.40029,-1.95089e-10,24.40061,-7.76073e-10
24.60029,-1.97493e-10,24.60066,-7.88987e-10
24.80034,-2.01358e-10,24.80061,-7.85838e-10
25.00029,-1.97504e-10,25.00061,-7.73296e-10
25.20034,-1.94888e-10,25.20061,-7.76382e-10
25.40034,-2.01359e-10,25.40066,-7.85395e-10
25.60029,-1.96089e-10,25.60061,-7.61376e-10
25.80029,-1.96822e-10,25.80061,-7.73754e-10
26.00029,-1.92941e-10,26.00061,-7.69907e-10
26.20034,-1.9775e-10,26.20066,-7.73794e-10
26.40029,-1.96307e-10,26.40061,-7.79379e-10
26.60029,-1.93992e-10,26.60066,-7.83996e-10
26.80029,-1.97276e-10,26.80066,-7.74806e-10
27.00029,-1.9518e-10,27.00061,-7.72357e-10
27.20029,-1.93367e-10,27.20061,-7.87424e-10
27.40029,-1.91036e-10,27.40061,-7.74074e-10
27.60029,-1.95117e-10,27.60066,-7.8529e-10
27.80029,-1.8989e-10,27.80061,-7.87389e-10
28.00029,-1.9662e-10,28.00061,-7.88368e-10
28.20029,-1.8949e-10,28.20061,-7.72719e-10
28.40029,-1.94776e-10,28.40061,-7.79897e-10
28.60029,-1.91747e-10,28.60061,-7.86187e-10
28.80029,-1.99107e-10,28.80061,-7.87927e-10
29.00029,-1.92255e-10,29.00061,-7.87057e-10
29.20029,-1.9614e-10,29.20061,-7.97913e-10
29.40034,-1.90043e-10,29.40061,-7.90823e-10
29.60029,-1.91423e-10,29.60066,-7.82419e-10
29.80029,-1.91164e-10,29.80061,-7.7707e-10
30.00029,-1.95196e-10,30.00061,-7.74775e-10
30.20029,-1.92492e-10,30.20061,-7.84413e-10
30.40029,-1.8366e-10,30.40061,-7.84782e-10
30.60034,-1.9085e-10,30.60061,-7.91529e-10
30.80029,-1.93094e-10,30.80061,-7.87288e-10
31.00029,-1.8809e-10,31.00066,-7.96725e-10
31.20029,-1.96949e-10,31.20066,-7.79508e-10
31.40029,-1.96297e-10,31.40061,-7.80458e-10
31.60034,-1.97952e-10,31.60061,-7.92249e-10
31.80029,-1.85107e-10,31.80061,-7.86984e-10
32.00034,-1.92241e-10,32.00066,-7.82929e-10
32.20029,-2.00098e-10,32.20061,-7.7973e-10
32.40029,-1.95976e-10,32.40061,-7.84951e-10
32.60029,-1.94093e-10,32.60066,-7.89135e-10
32.80029,-1.89661e-10,32.80066,-7.90722e-10
33.00029,-1.90483e-10,33.00061,-7.87586e-10
33.20029,-1.94133e-10,33.20066,-7.88266e-10
33.40029,-1.98271e-10,33.40061,-7.92274e-10
33.60029,-1.94622e-10,33.60061,-7.86673e-10
33.80029,-1.95114e-10,33.80066,-7.82798e-10
34.00034,-1.99226e-10,34.00061,-7.94455e-10
34.20034,-1.9965e-10,34.20061,-7.81499e-10
34.40034,-1.86485e-10,34.40066,-7.87354e-10
34.60029,-1.85232e-10,34.60061,-7.98348e-10
34.80034,-1.90827e-10,34.80061,-7.85446e-10
35.00029,-1.9002e-10,35.00061,-7.95281e-10
35.20034,-1.97972e-10,35.20061,-7.90358e-10
35.40029,-1.89881e-10,35.40066,-7.78789e-10
35.60029,-1.89859e-10,35.60061,-7.77074e-10
35.80034,-1.90208e-10,35.80061,-7.84541e-10
36.00029,-1.91054e-10,36.00066,-7.93521e-10
36.20029,-1.95211e-10,36.20066,-7.91646e-10
36.40029,-1.99877e-10,36.40061,-7.81855e-10
36.60029,-2.02311e-10,36.60066,-7.83689e-10
36.80029,-1.96392e-10,36.80067,-7.74005e-10
37.00029,-1.93986e-10,37.00061,-7.87263e-10
37.20034,-1.95774e-10,37.20061,-7.92774e-10
37.40029,-2.02789e-10,37.40062,-7.779e-10
37.60029,-1.89091e-10,37.60061,-7.86881e-10
37.80029,-1.94169e-10,37.80066,-7.82543e-10
38.00029,-1.89816e-10,38.00066,-7.75402e-10
38.20034,-1.81719e-10,38.20066,-7.80595e-10
38.40034,-1.86493e-10,38.40061,-7.8987e-10
38.60029,-1.94506e-10,38.60066,-7.74748e-10
38.80029,-1.90111e-10,38.80061,-7.66967e-10
39.00029,-1.88018e-10,39.00061,-7.78104e-10
39.20029,-1.91647e-10,39.20061,-7.8158e-10
39.40029,-1.87006e-10,39.40061,-7.80344e-10
39.60029,-1.90893e-10,39.60061,-7.85879e-10
39.80029,-1.91375e-10,39.80061,-7.77381e-10
40.00029,-1.91813e-10,40.00061,-7.83914e-10
40.20029,-1.90847e-10,40.20066,-7.85296e-10
40.40029,-1.95314e-10,40.40061,-7.75437e-10
40.60029,-1.97031e-10,40.60061,-7.88112e-10
40.80029,-1.90809e-10,40.80061,-7.83126e-10
41.00029,-1.90456e-10,41.00061,-7.8895e-10
41.20034,-1.88681e-10,41.20066,-8.00607e-10
41.40029,-1.89957e-10,41.40066,-8.0604e-10
41.60034,-1.91184e-10,41.60066,-7.87906e-10
41.80029,-1.94088e-10,41.80061,-7.79205e-10
42.00029,-1.98426e-10,42.00061,-7.71205e-10
42.20029,-1.95206e-10,42.20061,-7.79596e-10
42.40029,-1.91928e-10,42.40061,-7.78737e-10
42.60034,-1.93098e-10,42.60066,-7.78279e-10
42.80034,-1.93244e-10,42.80061,-7.76707e-10
43.00034,-1.96711e-10,43.00061,-7.86394e-10
43.20029,-1.98467e-10,43.20061,-7.7677e-10
43.40029,-1.99629e-10,43.40066,-7.64684e-10
43.60029,-1.98658e-10,43.60061,-7.80914e-10
43.80029,-1.98857e-10,43.80061,-7.85416e-10
44.00029,-2.00607e-10,44.00061,-7.90486e-10
44.20029,-1.99846e-10,44.20061,-7.88709e-10
44.40029,-1.98286e-10,44.40061,-7.66396e-10
44.60029,-2.05919e-10,44.60061,-7.7063e-10
44.80029,-1.96952e-10,44.80061,-7.66646e-10
45.00029,-1.99768e-10,45.00061,-7.76759e-10
45.20034,-2.04727e-10,45.20061,-7.82843e-10
45.40034,-2.00471e-10,45.40061,-7.78359e-10
45.60029,-1.97451e-10,45.60061,-7.76868e-10
45.80029,-1.99423e-10,45.80061,-7.7816e-10
46.00029,-2.01017e-10,46.00061,-7.80754e-10
46.20029,-2.04918e-10,46.20066,-7.81076e-10
46.40029,-1.99677e-10,46.40061,-7.70097e-10
46.60029,-2.02692e-10,46.60061,-7.68168e-10
46.80029,-2.07689e-10,46.80061,-7.69557e-10
47.00029,-1.96059e-10,47.00061,-7.70702e-10
47.20034,-1.93069e-10,47.20061,-7.79268e-10
47.40029,-1.99407e-10,47.40061,-7.7571e-10
47.60029,-2.00154e-10,47.60061,-7.83537e-10
47.80034,-1.99105e-10,47.80066,-7.79926e-10
48.00029,-1.98982e-10,48.00066,-7.88509e-10
48.20029,-2.05034e-10,48.20061,-7.92731e-10
48.40034,-2.00061e-10,48.40061,-7.96017e-10
48.60029,-1.99237e-10,48.60061,-7.71999e-10
48.80029,-2.0151e-10,48.80061,-7.69393e-10
49.00029,-2.04864e-10,49.00066,-7.72431e-10
49.20034,-2.01958e-10,49.20061,-7.86044e-10
49.40034,-2.02733e-10,49.40066,-7.75472e-10
49.60029,-1.96904e-10,49.60061,-7.82916e-10
49.80029,-2.04833e-10,49.80061,-7.84722e-10
50.00029,-1.96418e-10,50.00061,-7.77094e-10
50.20034,-1.94955e-10,50.20061,-7.76466e-10
50.40034,-2.0145e-10,50.40066,-7.68049e-10
50.60029,-2.03787e-10,50.60061,-7.88516e-10
50.80034,-2.0354e-10,50.80061,-7.88386e-10
51.00034,-2.0673e-10,51.00061,-7.84523e-10
51.20029,-2.05393e-10,51.20061,-7.91368e-10
51.40034,-2.03916e-10,51.40061,-7.83849e-10
51.60029,-1.96656e-10,51.60061,-7.83378e-10
51.80034,-1.95527e-10,51.80061,-7.90881e-10
52.00029,-1.93743e-10,52.00061,-7.86997e-10
52.20029,-2.01145e-10,52.20061,-7.75912e-10
52.40034,-1.99393e-10,52.40061,-7.81003e-10
52.60034,-2.07987e-10,52.60061,-7.73605e-10
52.80034,-2.01863e-10,52.80061,-7.7448e-10
53.00029,-1.97254e-10,53.00066,-7.84654e-10
53.20029,-2.03781e-10,53.20061,-7.94055e-10
53.40034,-2.04835e-10,53.40061,-7.97001e-10
53.60029,-2.04369e-10,53.60061,-7.83374e-10
53.80029,-2.04009e-10,53.80061,-7.8623e-10
54.00029,-2.05778e-10,54.00066,-7.86365e-10
54.20034,-2.02479e-10,54.20061,-7.82586e-10
54.40034,-2.02186e-10,54.40061,-7.83958e-10
54.60029,-2.03674e-10,54.60061,-7.78075e-10
54.80029,-2.08178e-10,54.80061,-7.8923e-10
55.00034,-2.02083e-10,55.00061,-7.81181e-10
55.20029,-2.02423e-10,55.20061,-7.86692e-10
55.40029,-2.04134e-10,55.40061,-7.84696e-10
55.60029,-2.08246e-10,55.60061,-7.80657e-10
55.80034,-2.0357e-10,55.80061,-7.89881e-10
56.00029,-2.03326e-10,56.00062,-7.86214e-10
56.20029,-2.06382e-10,56.20061,-7.74018e-10
56.40029,-2.12185e-10,56.40061,-7.95034e-10
56.60029,-2.09973e-10,56.60061,-8.00846e-10
56.80029,-2.04885e-10,56.80066,-7.93157e-10
57.00034,-2.01863e-10,57.00061,-7.9687e-10
57.20029,-1.98286e-10,57.20061,-8.00585e-10
57.40029,-2.10777e-10,57.40061,-7.90985e-10
57.60029,-2.0042e-10,57.60061,-8.00236e-10
57.80029,-1.98268e-10,57.80061,-7.94624e-10
58.00029,-2.04916e-10,58.00061,-8.01701e-10
58.20029,-2.03421e-10,58.20061,-7.97265e-10
58.40029,-2.02478e-10,58.40066,-7.87952e-10
58.60029,-2.00047e-10,58.60061,-8.03919e-10
58.80034,-1.95319e-10,58.80061,-7.87353e-10
59.00029,-2.0606e-10,59.00061,-7.89052e-10
59.20029,-2.07974e-10,59.20061,-7.90095e-10
59.40029,-2.04975e-10,59.40061,-7.87452e-10
59.60029,-2.01002e-10,59.60061,-7.90431e-10
59.80034,-1.97168e-10,59.80061,-7.88748e-10
60.00029,-2.04258e-10,60.00066,-7.8857e-10
60.20029,-2.03415e-10,60.20061,-7.89338e-10
60.40029,-2.08063e-10,60.40061,-8.02734e-10
60.60029,-2.05478e-10,60.60066,-7.89018e-10
60.80029,-2.05232e-10,60.80061,-7.91477e-10
61.00029,-2.01686e-10,61.00061,-7.93018e-10
61.20029,-2.02498e-10,61.20061,-7.91887e-10
61.40034,-2.0731e-10,61.40066,-7.96967e-10
61.60034,-2.0513e-10,61.60061,-7.86745e-10
61.80029,-2.02666e-10,61.80061,-7.83384e-10
62.00029,-2.03588e-10,62.00061,-8.01827e-10
62.20029,-2.06565e-10,62.20061,-7.85768e-10
62.40029,-2.03313e-10,62.40066,-7.90023e-10
62.60034,-2.13493e-10,62.60061,-7.96003e-10
62.80029,-2.0845e-10,62.80061,-7.90454e-10
63.00029,-2.01666e-10,63.00066,-7.8844e-10
63.20029,-2.04489e-10,63.20061,-8.0563e-10
63.40034,-2.05957e-10,63.40061,-7.89927e-10
63.60034,-2.08817e-10,63.60061,-7.88942e-10
63.80029,-2.12562e-10,63.80061,-8.05167e-10
64.00029,-2.07411e-10,64.00061,-7.87439e-10
64.20029,-2.02319e-10,64.20066,-8.0233e-10
64.40029,-1.97908e-10,64.40066,-7.89278e-10
64.60029,-2.01989e-10,64.60061,-7.98496e-10
64.80029,-2.04358e-10,64.80061,-7.91907e-10
65.00029,-2.09851e-10,65.00061,-7.98949e-10
65.20034,-2.07859e-10,65.20061,-7.77798e-10
65.40029,-2.03999e-10,65.40061,-7.77279e-10
65.60029,-2.02544e-10,65.60061,-7.90231e-10
65.80034,-2.11756e-10,65.80066,-7.83622e-10
66.00034,-2.12465e-10,66.00061,-7.80798e-10
66.20034,-2.08476e-10,66.20061,-7.83467e-10
66.40034,-2.11721e-10,66.40061,-7.80929e-10
66.60029,-2.13199e-10,66.60066,-7.91639e-10
66.80029,-2.14547e-10,66.80066,-7.84843e-10
67.00029,-2.08033e-10,67.00061,-7.96756e-10
67.20034,-2.11232e-10,67.20061,-7.98098e-10
67.40034,-2.06248e-10,67.40061,-7.88113e-10
67.60029,-2.12636e-10,67.60066,-7.90333e-10
67.80034,-2.02598e-10,67.80066,-8.00581e-10
68.00029,-2.01031e-10,68.00061,-7.91733e-10
68.20034,-2.03017e-10,68.20061,-7.77197e-10
68.40029,-2.10655e-10,68.40061,-7.85205e-10
68.60029,-2.1412e-10,68.60061,-7.87511e-10
68.80029,-2.04587e-10,68.80066,-8.06616e-10
69.00029,-2.04815e-10,69.00061,-7.9399e-10
69.20034,-2.04021e-10,69.20061,-7.7516e-10
69.40029,-2.01873e-10,69.40061,-7.78728e-10
69.60034,-1.99527e-10,69.60061,-8.00092e-10
69.80029,-2.10881e-10,69.80061,-7.95079e-10
70.00029,-2.05029e-10,70.00066,-7.92973e-10
70.20029,-2.02949e-10,70.20061,-7.94962e-10
70.40034,-2.04305e-10,70.40061,-7.88575e-10
70.60029,-2.03622e-10,70.60061,-7.99452e-10
70.80029,-2.05234e-10,70.80066,-8.05115e-10
71.00029,-2.05339e-10,71.00061,-7.93049e-10
71.20029,-2.05781e-10,71.20066,-7.9065e-10
71.40029,-2.16039e-10,71.40061,-7.89471e-10
71.60029,-2.12791e-10,71.60061,-7.87644e-10
71.80029,-2.04333e-10,71.80061,-7.94e-10
72.00034,-2.06804e-10,72.00061,-7.87332e-10
72.20029,-2.10701e-10,72.20061,-7.79161e-10
72.40034,-2.00084e-10,72.40066,-7.8636e-10
72.60029,-2.04278e-10,72.60066,-7.87146e-10
72.80029,-2.05852e-10,72.80061,-7.95091e-10
73.00034,-1.99306e-10,73.00061,-7.81752e-10
73.20029,-2.00024e-10,73.20066,-8.02645e-10
73.40029,-2.04629e-10,73.40066,-7.81316e-10
73.60029,-2.05087e-10,73.60061,-7.88896e-10
73.80029,-2.04927e-10,73.80061,-7.91347e-10
74.00029,-2.03903e-10,74.00061,-7.82815e-10
74.20029,-2.09429e-10,74.20061,-7.88192e-10
74.40034,-2.06433e-10,74.40061,-7.74445e-10
74.60034,-2.04745e-10,74.60061,-7.83533e-10
74.80029,-1.98169e-10,74.80061,-7.80789e-10
75.00029,-2.04877e-10,75.00061,-7.764e-10
75.20029,-1.99847e-10,75.20061,-7.95109e-10
75.40029,-1.99169e-10,75.40061,-7.90161e-10
75.60034,-2.029e-10,75.60061,-7.94579e-10
75.80029,-2.00443e-10,75.80066,-7.95624e-10
76.00029,-1.97242e-10,76.00061,-7.98754e-10
76.20029,-1.9967e-10,76.20061,-7.93273e-10
76.40034,-1.99528e-10,76.40061,-7.87349e-10
76.60029,-1.97321e-10,76.60061,-7.92969e-10
76.80029,-2.07316e-10,76.80061,-7.94073e-10
77.00034,-1.99081e-10,77.00061,-7.86806e-10
77.20029,-1.99923e-10,77.20061,-7.79883e-10
77.40029,-2.00275e-10,77.40061,-7.83316e-10
77.60029,-1.98012e-10,77.60061,-7.77167e-10
77.80034,-1.98082e-10,77.80066,-7.80001e-10
78.00029,-1.88838e-10,78.00061,-7.7892e-10
78.20029,-1.96211e-10,78.20061,-7.76409e-10
78.40029,-2.07812e-10,78.40066,-7.72972e-10
78.60029,-1.97608e-10,78.60061,-7.71769e-10
78.80029,-2.02757e-10,78.80061,-7.89395e-10
79.00029,-1.98321e-10,79.00061,-7.82574e-10
79.20029,-1.96524e-10,79.20061,-7.76337e-10
79.40029,-2.02695e-10,79.40061,-7.81067e-10
79.60029,-2.05553e-10,79.60066,-7.71847e-10
79.80029,-2.0218e-10,79.80061,-7.76443e-10
80.00029,-2.075e-10,80.00066,-7.77233e-10
80.20029,-1.99754e-10,80.20061,-7.94558e-10
80.40034,-2.0186e-10,80.40061,-7.88613e-10
80.60029,-2.01865e-10,80.60061,-8.01479e-10
80.80029,-1.92792e-10,80.80066,-7.96396e-10
81.00029,-1.97591e-10,81.00061,-7.81257e-10
81.20029,-1.99769e-10,81.20066,-7.7684e-10
81.40029,-1.96331e-10,81.40061,-7.78728e-10
81.60029,-2.06184e-10,81.60061,-7.85986e-10
81.80029,-2.0661e-10,81.80061,-7.74717e-10
82.00029,-2.04203e-10,82.00066,-7.73345e-10
82.20029,-2.07517e-10,82.20061,-7.89038e-10
82.40029,-2.02229e-10,82.40066,-7.88699e-10
82.60034,-2.0677e-10,82.60066,-7.82206e-10
82.80029,-2.04711e-10,82.80066,-8.015e-10
83.00029,-2.01404e-10,83.00067,-7.8384e-10
83.20029,-2.02869e-10,83.20061,-7.867e-10
83.40029,-2.04267e-10,83.40066,-7.84921e-10
83.60029,-2.05011e-10,83.60061,-7.80552e-10
83.80029,-2.09362e-10,83.80061,-7.86385e-10
84.00029,-2.0533e-10,84.00061,-7.7727e-10
84.20034,-2.01981e-10,84.20066,-7.77347e-10
84.40029,-1.98787e-10,84.40061,-7.82015e-10
84.60029,-2.03243e-10,84.60061,-7.76323e-10
84.80029,-2.03688e-10,84.80061,-7.63412e-10
85.00029,-2.08559e-10,85.00061,-7.72663e-10
85.20029,-2.07313e-10,85.20061,-7.82507e-10
85.40029,-2.11521e-10,85.40066,-7.74146e-10
85.60034,-2.01279e-10,85.60061,-7.71906e-10
85.80029,-2.04797e-10,85.80061,-7.79528e-10
86.00034,-2.00069e-10,86.00061,-7.88703e-10
86.20034,-2.10746e-10,86.20061,-7.84241e-10
86.40029,-2.16362e-10,86.40061,-7.77587e-10
86.60029,-2.08761e-10,86.60061,-7.87087e-10
86.80029,-2.09219e-10,86.80061,-7.92825e-10
87.00034,-2.11695e-10,87.00066,-7.95163e-10
87.20029,-2.0509e-10,87.20061,-7.82017e-10
87.40029,-2.06044e-10,87.40061,-7.87547e-10
87.60029,-2.09136e-10,87.60066,-7.78784e-10
87.80029,-2.08879e-10,87.80061,-7.86101e-10
88.00034,-2.05815e-10,88.00061,-7.96966e-10
88.20034,-2.11108e-10,88.20061,-7.80615e-10
88.40029,-2.09671e-10,88.40061,-7.86139e-10
88.60029,-2.0568e-10,88.60061,-7.83006e-10
88.80029,-2.04467e-10,88.80061,-7.78349e-10
89.00029,-2.11479e-10,89.00061,-7.88241e-10
89.20029,-2.11128e-10,89.20061,-7.79341e-10
89.40029,-2.12573e-10,89.40061,-7.80446e-10
89.60034,-2.09026e-10,89.60061,-7.80586e-10
89.80029,-2.13999e-10,89.80061,-7.82863e-10
90.00034,-2.16819e-10,90.00061,-7.85899e-10
90.20029,-2.18537e-10,90.20061,-7.84488e-10
90.40029,-2.15628e-10,90.40066,-7.86474e-10
90.60029,-2.11348e-10,90.60066,-7.82887e-10
90.80029,-2.07246e-10,90.80061,-7.92575e-10
91.00029,-2.15337e-10,91.00061,-7.88323e-10
91.20034,-2.10659e-10,91.20066,-7.8577e-10
91.40029,-2.16655e-10,91.40061,-7.90997e-10
91.60029,-2.19543e-10,91.60061,-7.92552e-10
91.80029,-2.16042e-10,91.80061,-7.90161e-10
92.00029,-2.11899e-10,92.00061,-8.05989e-10
92.20029,-2.08053e-10,92.20061,-7.95537e-10
92.40029,-2.09067e-10,92.40061,-7.93755e-10
92.60029,-2.1222e-10,92.60061,-7.89199e-10
92.80034,-2.09318e-10,92.80061,-7.8623e-10
93.00034,-2.16811e-10,93.00061,-7.93506e-10
93.20029,-2.11455e-10,93.20061,-7.88352e-10
93.40034,-2.19036e-10,93.40066,-7.9301e-10
93.60029,-2.12258e-10,93.60066,-7.95857e-10
93.80034,-2.11755e-10,93.80061,-7.86016e-10
94.00029,-2.16098e-10,94.00061,-7.86878e-10
94.20029,-2.11593e-10,94.20061,-7.83849e-10
94.40029,-2.13804e-10,94.40066,-7.89456e-10
94.60034,-2.2072e-10,94.60066,-7.95342e-10
94.80029,-2.16651e-10,94.80066,-7.93644e-10
95.00029,-2.08571e-10,95.00061,-7.86843e-10
95.20034,-2.0979e-10,95.20061,-7.9394e-10
95.40029,-2.18446e-10,95.40061,-7.87188e-10
95.60034,-2.25252e-10,95.60061,-7.93502e-10
95.80029,-2.17685e-10,95.80061,-7.82758e-10
96.00034,-2.16633e-10,96.00061,-7.88851e-10
96.20034,-2.18868e-10,96.20066,-7.84896e-10
96.40029,-2.18282e-10,96.40066,-7.85995e-10
96.60029,-2.23244e-10,96.60061,-7.92531e-10
96.80029,-2.16524e-10,96.80061,-7.93951e-10
97.00029,-2.12115e-10,97.00061,-7.85473e-10
97.20029,-2.17686e-10,97.20061,-7.87632e-10
97.40034,-2.19224e-10,97.40061,-7.93616e-10
97.60029,-2.19039e-10,97.60061,-7.88341e-10
97.80034,-2.24131e-10,97.80061,-7.78856e-10
98.00034,-2.18015e-10,98.00061,-7.77041e-10
98.20029,-2.14269e-10,98.20061,-7.9289e-10
98.40029,-2.19518e-10,98.40061,-8.06259e-10
98.60029,-2.12041e-10,98.60061,-7.9449e-10
98.80029,-2.21958e-10,98.80066,-7.96524e-10
99.00029,-2.18871e-10,99.00061,-7.93067e-10
99.20029,-2.25594e-10,99.20061,-7.92064e-10
99.40034,-2.19598e-10,99.40067,-7.7384e-10
