Time_off,ID_off,Time_on,ID_on
36.20029,-2.07531e-10,36.20066,-7.55381e-10
36.40029,-2.04074e-10,36.40061,-7.57365e-10
36.60029,-2.06433e-10,36.60066,-7.58889e-10
36.80029,-2.0618e-10,36.80067,-7.58518e-10
37.00029,-2.07107e-10,37.00061,-7.59716e-10
37.20034,-2.08205e-10,37.20061,-7.57481e-10
37.40029,-2.10041e-10,37.40062,-7.56997e-10
37.60029,-2.10378e-10,37.60061,-7.59353e-10
37.80029,-2.06734e-10,37.80066,-7.597e-10
38.00029,-2.04004e-10,38.00066,-7.58596e-10
38.20034,-2.0677e-10,38.20066,-7.58536e-10
38.40034,-2.07046e-10,38.40061,-7.55122e-10
38.60029,-2.05059e-10,38.60066,-7.55098e-10
38.80029,-2.09297e-10,38.80061,-7.5752e-10
39.00029,-2.06285e-10,39.00061,-7.55679e-10
39.20029,-2.0572e-10,39.20061,-7.5605e-10
39.40029,-2.09116e-10,39.40061,-7.56704e-10
39.60029,-2.1249e-10,39.60061,-7.57991e-10
39.80029,-2.06896e-10,39.80061,-7.55569e-10
40.00029,-2.09275e-10,40.00061,-7.56486e-10
40.20029,-2.10233e-10,40.20066,-7.57557e-10
40.40029,-2.1421e-10,40.40061,-7.59106e-10
40.60029,-2.08148e-10,40.60061,-7.57252e-10
40.80029,-2.13119e-10,40.80061,-7.6355e-10
41.00029,-2.13669e-10,41.00061,-7.63819e-10
41.20034,-2.1358e-10,41.20066,-7.59068e-10
41.40029,-2.09631e-10,41.40066,-7.58696e-10
41.60034,-2.06857e-10,41.60066,-7.5876e-10
41.80029,-2.10657e-10,41.80061,-7.63379e-10
42.00029,-2.06302e-10,42.00061,-7.64317e-10
42.20029,-2.06267e-10,42.20061,-7.61897e-10
42.40029,-2.10392e-10,42.40061,-7.59045e-10
42.60034,-2.12747e-10,42.60066,-7.62758e-10
42.80034,-2.05135e-10,42.80061,-7.68678e-10
43.00034,-2.03969e-10,43.00061,-7.67356e-10
43.20029,-2.04299e-10,43.20061,-7.62665e-10
43.40029,-2.05226e-10,43.40066,-7.60833e-10
43.60029,-2.03967e-10,43.60061,-7.59544e-10
43.80029,-2.09662e-10,43.80061,-7.63708e-10
44.00029,-2.03183e-10,44.00061,-7.62429e-10
44.20029,-2.11934e-10,44.20061,-7.6186e-10
44.40029,-2.06876e-10,44.40061,-7.63819e-10
44.60029,-2.10172e-10,44.60061,-7.61884e-10
44.80029,-2.06309e-10,44.80061,-7.63987e-10
