Time_off,ID_off,Time_on,ID_on
22.20029,-1.65575e-10,22.20061,-8.07433e-10
22.40034,-1.61378e-10,22.40061,-8.05509e-10
22.60029,-1.67016e-10,22.60061,-8.06541e-10
22.80029,-1.67247e-10,22.80061,-8.07707e-10
23.00029,-1.6486e-10,23.00061,-8.07705e-10
23.20029,-1.66125e-10,23.20066,-8.09935e-10
23.40034,-1.63972e-10,23.40061,-8.06626e-10
23.60034,-1.66022e-10,23.60061,-8.02509e-10
23.80029,-1.61165e-10,23.80066,-8.06945e-10
24.00034,-1.61696e-10,24.00061,-8.06313e-10
24.20029,-1.61781e-10,24.20066,-8.09883e-10
24.40029,-1.62583e-10,24.40061,-8.08904e-10
24.60029,-1.62803e-10,24.60066,-8.06658e-10
24.80034,-1.69487e-10,24.80061,-8.08535e-10
25.00029,-1.63638e-10,25.00061,-8.05881e-10
25.20034,-1.61312e-10,25.20061,-8.10244e-10
25.40034,-1.64977e-10,25.40066,-8.11689e-10
25.60029,-1.6575e-10,25.60061,-8.10585e-10
25.80029,-1.63907e-10,25.80061,-8.04224e-10
26.00029,-1.68244e-10,26.00061,-8.06552e-10
26.20034,-1.62839e-10,26.20066,-8.02582e-10
26.40029,-1.62371e-10,26.40061,-8.02135e-10
26.60029,-1.58925e-10,26.60066,-8.0542e-10
26.80029,-1.60909e-10,26.80066,-8.07545e-10
27.00029,-1.6498e-10,27.00061,-8.11751e-10
27.20029,-1.64311e-10,27.20061,-8.1522e-10
27.40029,-1.63698e-10,27.40061,-8.11035e-10
27.60029,-1.60638e-10,27.60066,-8.08176e-10
27.80029,-1.59385e-10,27.80061,-8.10531e-10
28.00029,-1.64894e-10,28.00061,-8.09303e-10
28.20029,-1.62677e-10,28.20061,-8.12793e-10
28.40029,-1.64868e-10,28.40061,-8.07012e-10
28.60029,-1.60656e-10,28.60061,-8.05809e-10
28.80029,-1.62575e-10,28.80061,-8.03682e-10
29.00029,-1.65101e-10,29.00061,-8.07756e-10
29.20029,-1.66246e-10,29.20061,-8.07148e-10
29.40034,-1.67799e-10,29.40061,-8.06843e-10
29.60029,-1.68293e-10,29.60066,-8.10279e-10
29.80029,-1.69703e-10,29.80061,-8.09863e-10
30.00029,-1.6891e-10,30.00061,-8.12276e-10
30.20029,-1.68952e-10,30.20061,-8.0766e-10
30.40029,-1.69566e-10,30.40061,-8.12513e-10
30.60034,-1.67963e-10,30.60061,-8.11425e-10
30.80029,-1.67155e-10,30.80061,-8.14728e-10
31.00029,-1.71274e-10,31.00066,-8.14755e-10
31.20029,-1.66631e-10,31.20066,-8.13357e-10
31.40029,-1.64688e-10,31.40061,-8.13162e-10
31.60034,-1.66582e-10,31.60061,-8.17571e-10
31.80029,-1.62802e-10,31.80061,-8.13203e-10
32.00034,-1.64295e-10,32.00066,-8.14835e-10
32.20029,-1.61968e-10,32.20061,-8.14861e-10
32.40029,-1.63983e-10,32.40061,-8.14952e-10
32.60029,-1.63842e-10,32.60066,-8.15248e-10
32.80029,-1.6838e-10,32.80066,-8.11759e-10
33.00029,-1.67911e-10,33.00061,-8.13509e-10
33.20029,-1.62913e-10,33.20066,-8.17446e-10
33.40029,-1.64378e-10,33.40061,-8.11369e-10
33.60029,-1.62529e-10,33.60061,-8.08959e-10
33.80029,-1.63168e-10,33.80066,-8.12915e-10
34.00034,-1.62322e-10,34.00061,-8.13662e-10
34.20034,-1.60474e-10,34.20061,-8.17135e-10
34.40034,-1.60407e-10,34.40066,-8.1389e-10
34.60029,-1.62335e-10,34.60061,-8.18012e-10
34.80034,-1.62594e-10,34.80061,-8.13133e-10
35.00029,-1.64984e-10,35.00061,-8.12871e-10
35.20034,-1.6646e-10,35.20061,-8.1306e-10
35.40029,-1.62441e-10,35.40066,-8.12689e-10
35.60029,-1.59968e-10,35.60061,-8.13857e-10
35.80034,-1.59437e-10,35.80061,-8.14542e-10
36.00029,-1.61768e-10,36.00066,-8.13912e-10
36.20029,-1.654e-10,36.20066,-8.16119e-10
36.40029,-1.6352e-10,36.40061,-8.13967e-10
36.60029,-1.65309e-10,36.60066,-8.14959e-10
36.80029,-1.65446e-10,36.80067,-8.134e-10
37.00029,-1.63087e-10,37.00061,-8.16285e-10
37.20034,-1.61707e-10,37.20061,-8.11532e-10
37.40029,-1.60479e-10,37.40062,-8.13556e-10
37.60029,-1.6412e-10,37.60061,-8.13433e-10
37.80029,-1.62954e-10,37.80066,-8.16948e-10
38.00029,-1.60306e-10,38.00066,-8.15603e-10
38.20034,-1.61083e-10,38.20066,-8.18242e-10
38.40034,-1.61554e-10,38.40061,-8.15196e-10
38.60029,-1.6369e-10,38.60066,-8.12518e-10
38.80029,-1.60881e-10,38.80061,-8.14138e-10
39.00029,-1.64247e-10,39.00061,-8.13664e-10
39.20029,-1.65016e-10,39.20061,-8.15687e-10
39.40029,-1.59945e-10,39.40061,-8.14623e-10
39.60029,-1.60732e-10,39.60061,-8.16283e-10
39.80029,-1.59994e-10,39.80061,-8.14069e-10
40.00029,-1.61361e-10,40.00061,-8.14653e-10
40.20029,-1.62154e-10,40.20066,-8.17335e-10
40.40029,-1.64032e-10,40.40061,-8.13126e-10
40.60029,-1.70911e-10,40.60061,-8.14898e-10
40.80029,-1.69731e-10,40.80061,-8.15941e-10
41.00029,-1.64863e-10,41.00061,-8.13222e-10
41.20034,-1.62144e-10,41.20066,-8.12486e-10
41.40029,-1.64541e-10,41.40066,-8.14185e-10
41.60034,-1.61507e-10,41.60066,-8.11782e-10
41.80029,-1.64683e-10,41.80061,-8.12602e-10
42.00029,-1.57197e-10,42.00061,-8.12515e-10
42.20029,-1.63006e-10,42.20061,-8.12194e-10
42.40029,-1.65143e-10,42.40061,-8.13856e-10
42.60034,-1.65107e-10,42.60066,-8.11753e-10
42.80034,-1.65888e-10,42.80061,-8.18137e-10
43.00034,-1.63779e-10,43.00061,-8.17533e-10
43.20029,-1.65907e-10,43.20061,-8.20419e-10
43.40029,-1.68805e-10,43.40066,-8.17749e-10
43.60029,-1.66648e-10,43.60061,-8.15665e-10
43.80029,-1.71353e-10,43.80061,-8.12158e-10
44.00029,-1.68837e-10,44.00061,-8.17211e-10
44.20029,-1.6593e-10,44.20061,-8.18572e-10
44.40029,-1.65293e-10,44.40061,-8.19555e-10
44.60029,-1.65402e-10,44.60061,-8.18471e-10
44.80029,-1.67876e-10,44.80061,-8.19106e-10
45.00029,-1.64965e-10,45.00061,-8.18743e-10
45.20034,-1.65222e-10,45.20061,-8.17956e-10
45.40034,-1.6474e-10,45.40061,-8.17523e-10
45.60029,-1.63789e-10,45.60061,-8.17618e-10
45.80029,-1.64195e-10,45.80061,-8.17035e-10
46.00029,-1.63283e-10,46.00061,-8.12902e-10
46.20029,-1.66859e-10,46.20066,-8.20424e-10
46.40029,-1.68683e-10,46.40061,-8.17898e-10
46.60029,-1.72685e-10,46.60061,-8.16448e-10
46.80029,-1.6816e-10,46.80061,-8.16433e-10
47.00029,-1.73265e-10,47.00061,-8.16737e-10
47.20034,-1.69549e-10,47.20061,-8.1449e-10
47.40029,-1.67344e-10,47.40061,-8.12588e-10
47.60029,-1.72676e-10,47.60061,-8.12223e-10
47.80034,-1.7105e-10,47.80066,-8.1153e-10
48.00029,-1.68544e-10,48.00066,-8.14581e-10
48.20029,-1.62418e-10,48.20061,-8.1371e-10
48.40034,-1.63932e-10,48.40061,-8.16326e-10
48.60029,-1.68518e-10,48.60061,-8.16259e-10
48.80029,-1.71054e-10,48.80061,-8.15344e-10
49.00029,-1.69759e-10,49.00066,-8.15452e-10
49.20034,-1.68059e-10,49.20061,-8.13028e-10
49.40034,-1.70488e-10,49.40066,-8.16876e-10
49.60029,-1.6865e-10,49.60061,-8.1347e-10
49.80029,-1.68854e-10,49.80061,-8.16731e-10
50.00029,-1.67343e-10,50.00061,-8.21692e-10
50.20034,-1.65755e-10,50.20061,-8.19177e-10
50.40034,-1.66701e-10,50.40066,-8.13722e-10
50.60029,-1.66906e-10,50.60061,-8.14696e-10
50.80034,-1.66944e-10,50.80061,-8.14356e-10
51.00034,-1.65555e-10,51.00061,-8.16637e-10
51.20029,-1.67782e-10,51.20061,-8.11424e-10
51.40034,-1.69491e-10,51.40061,-8.12504e-10
51.60029,-1.70492e-10,51.60061,-8.14685e-10
51.80034,-1.69448e-10,51.80061,-8.12055e-10
52.00029,-1.722e-10,52.00061,-8.15469e-10
52.20029,-1.71131e-10,52.20061,-8.17759e-10
52.40034,-1.68448e-10,52.40061,-8.18348e-10
52.60034,-1.68258e-10,52.60061,-8.17117e-10
52.80034,-1.6451e-10,52.80061,-8.20099e-10
53.00029,-1.694e-10,53.00066,-8.18596e-10
53.20029,-1.72195e-10,53.20061,-8.1937e-10
53.40034,-1.66518e-10,53.40061,-8.1773e-10
53.60029,-1.67918e-10,53.60061,-8.2036e-10
53.80029,-1.66872e-10,53.80061,-8.15876e-10
54.00029,-1.68364e-10,54.00066,-8.14474e-10
54.20034,-1.67942e-10,54.20061,-8.20757e-10
54.40034,-1.69823e-10,54.40061,-8.20175e-10
54.60029,-1.70212e-10,54.60061,-8.23155e-10
54.80029,-1.67154e-10,54.80061,-8.2133e-10
55.00034,-1.64015e-10,55.00061,-8.1733e-10
55.20029,-1.67397e-10,55.20061,-8.15915e-10
55.40029,-1.67883e-10,55.40061,-8.16538e-10
55.60029,-1.64108e-10,55.60061,-8.13096e-10
55.80034,-1.68056e-10,55.80061,-8.17381e-10
56.00029,-1.70354e-10,56.00062,-8.15473e-10
56.20029,-1.6792e-10,56.20061,-8.20379e-10
56.40029,-1.70618e-10,56.40061,-8.23323e-10
56.60029,-1.74548e-10,56.60061,-8.17285e-10
56.80029,-1.70089e-10,56.80066,-8.17235e-10
57.00034,-1.70898e-10,57.00061,-8.19683e-10
57.20029,-1.7063e-10,57.20061,-8.16543e-10
57.40029,-1.73927e-10,57.40061,-8.19828e-10
57.60029,-1.68422e-10,57.60061,-8.20785e-10
57.80029,-1.72017e-10,57.80061,-8.19477e-10
58.00029,-1.74964e-10,58.00061,-8.15163e-10
58.20029,-1.73441e-10,58.20061,-8.18339e-10
58.40029,-1.72221e-10,58.40066,-8.18051e-10
58.60029,-1.69242e-10,58.60061,-8.19358e-10
58.80034,-1.68989e-10,58.80061,-8.21736e-10
59.00029,-1.68437e-10,59.00061,-8.18204e-10
59.20029,-1.6529e-10,59.20061,-8.18474e-10
59.40029,-1.67327e-10,59.40061,-8.17278e-10
59.60029,-1.73048e-10,59.60061,-8.13552e-10
59.80034,-1.66955e-10,59.80061,-8.16242e-10
60.00029,-1.69966e-10,60.00066,-8.1299e-10
60.20029,-1.69023e-10,60.20061,-8.2055e-10
60.40029,-1.67647e-10,60.40061,-8.16388e-10
60.60029,-1.66174e-10,60.60066,-8.12252e-10
60.80029,-1.71649e-10,60.80061,-8.17387e-10
61.00029,-1.65976e-10,61.00061,-8.18726e-10
61.20029,-1.69045e-10,61.20061,-8.17445e-10
61.40034,-1.65604e-10,61.40066,-8.154e-10
61.60034,-1.72145e-10,61.60061,-8.17065e-10
61.80029,-1.67785e-10,61.80061,-8.18632e-10
62.00029,-1.69701e-10,62.00061,-8.22128e-10
62.20029,-1.73378e-10,62.20061,-8.16479e-10
62.40029,-1.74768e-10,62.40066,-8.23986e-10
62.60034,-1.74269e-10,62.60061,-8.18043e-10
62.80029,-1.71803e-10,62.80061,-8.21975e-10
63.00029,-1.71505e-10,63.00066,-8.20079e-10
63.20029,-1.75174e-10,63.20061,-8.22011e-10
63.40034,-1.72338e-10,63.40061,-8.21624e-10
63.60034,-1.71021e-10,63.60061,-8.20218e-10
63.80029,-1.70312e-10,63.80061,-8.2265e-10
64.00029,-1.69691e-10,64.00061,-8.22786e-10
64.20029,-1.72653e-10,64.20066,-8.23248e-10
64.40029,-1.66818e-10,64.40066,-8.21882e-10
64.60029,-1.71245e-10,64.60061,-8.19321e-10
64.80029,-1.68815e-10,64.80061,-8.17653e-10
65.00029,-1.72804e-10,65.00061,-8.16638e-10
65.20034,-1.702e-10,65.20061,-8.1991e-10
65.40029,-1.7717e-10,65.40061,-8.19656e-10
65.60029,-1.75199e-10,65.60061,-8.19702e-10
65.80034,-1.7697e-10,65.80066,-8.20568e-10
66.00034,-1.72793e-10,66.00061,-8.19803e-10
66.20034,-1.71552e-10,66.20061,-8.19165e-10
66.40034,-1.7938e-10,66.40061,-8.19832e-10
66.60029,-1.7849e-10,66.60066,-8.16597e-10
66.80029,-1.75737e-10,66.80066,-8.15e-10
67.00029,-1.78288e-10,67.00061,-8.19716e-10
67.20034,-1.72304e-10,67.20061,-8.22942e-10
67.40034,-1.71206e-10,67.40061,-8.22336e-10
67.60029,-1.77701e-10,67.60066,-8.23619e-10
67.80034,-1.7869e-10,67.80066,-8.17953e-10
68.00029,-1.74623e-10,68.00061,-8.13191e-10
68.20034,-1.73629e-10,68.20061,-8.15766e-10
68.40029,-1.76373e-10,68.40061,-8.14287e-10
68.60029,-1.71404e-10,68.60061,-8.17074e-10
68.80029,-1.70126e-10,68.80066,-8.13773e-10
69.00029,-1.72822e-10,69.00061,-8.1394e-10
69.20034,-1.7246e-10,69.20061,-8.15535e-10
69.40029,-1.72149e-10,69.40061,-8.10685e-10
69.60034,-1.70617e-10,69.60061,-8.13763e-10
69.80029,-1.72424e-10,69.80061,-8.13154e-10
70.00029,-1.69922e-10,70.00066,-8.17009e-10
70.20029,-1.69337e-10,70.20061,-8.1745e-10
70.40034,-1.77223e-10,70.40061,-8.20155e-10
70.60029,-1.74773e-10,70.60061,-8.19933e-10
70.80029,-1.74309e-10,70.80066,-8.18673e-10
71.00029,-1.76295e-10,71.00061,-8.14622e-10
71.20029,-1.77639e-10,71.20066,-8.1487e-10
71.40029,-1.78458e-10,71.40061,-8.19089e-10
71.60029,-1.73961e-10,71.60061,-8.19038e-10
71.80029,-1.75897e-10,71.80061,-8.2175e-10
72.00034,-1.81135e-10,72.00061,-8.18415e-10
72.20029,-1.78051e-10,72.20061,-8.20563e-10
72.40034,-1.70505e-10,72.40066,-8.20134e-10
72.60029,-1.69134e-10,72.60066,-8.17513e-10
72.80029,-1.69198e-10,72.80061,-8.20933e-10
73.00034,-1.72259e-10,73.00061,-8.14639e-10
73.20029,-1.75659e-10,73.20066,-8.15797e-10
73.40029,-1.77586e-10,73.40066,-8.13082e-10
73.60029,-1.72569e-10,73.60061,-8.17787e-10
73.80029,-1.73143e-10,73.80061,-8.18876e-10
74.00029,-1.6737e-10,74.00061,-8.18478e-10
74.20029,-1.72079e-10,74.20061,-8.19451e-10
74.40034,-1.70893e-10,74.40061,-8.18227e-10
74.60034,-1.66285e-10,74.60061,-8.17336e-10
74.80029,-1.7374e-10,74.80061,-8.13125e-10
75.00029,-1.71224e-10,75.00061,-8.19854e-10
75.20029,-1.67955e-10,75.20061,-8.19146e-10
75.40029,-1.70612e-10,75.40061,-8.21112e-10
75.60034,-1.72851e-10,75.60061,-8.24303e-10
75.80029,-1.71297e-10,75.80066,-8.24005e-10
76.00029,-1.74514e-10,76.00061,-8.24173e-10
76.20029,-1.75853e-10,76.20061,-8.26646e-10
76.40034,-1.75079e-10,76.40061,-8.24606e-10
76.60029,-1.76514e-10,76.60061,-8.18591e-10
76.80029,-1.71183e-10,76.80061,-8.23022e-10
77.00034,-1.71516e-10,77.00061,-8.17646e-10
77.20029,-1.74604e-10,77.20061,-8.1795e-10
77.40029,-1.74909e-10,77.40061,-8.17773e-10
77.60029,-1.74546e-10,77.60061,-8.16588e-10
77.80034,-1.72223e-10,77.80066,-8.16822e-10
78.00029,-1.75477e-10,78.00061,-8.17876e-10
78.20029,-1.70105e-10,78.20061,-8.15637e-10
78.40029,-1.66568e-10,78.40066,-8.20237e-10
78.60029,-1.67727e-10,78.60061,-8.223e-10
78.80029,-1.68695e-10,78.80061,-8.18879e-10
79.00029,-1.70502e-10,79.00061,-8.14767e-10
79.20029,-1.73252e-10,79.20061,-8.12048e-10
79.40029,-1.72098e-10,79.40061,-8.14176e-10
79.60029,-1.7679e-10,79.60066,-8.18589e-10
79.80029,-1.72021e-10,79.80061,-8.23985e-10
80.00029,-1.72484e-10,80.00066,-8.18642e-10
80.20029,-1.77822e-10,80.20061,-8.1754e-10
80.40034,-1.75125e-10,80.40061,-8.14609e-10
80.60029,-1.7594e-10,80.60061,-8.15246e-10
80.80029,-1.76804e-10,80.80066,-8.14975e-10
81.00029,-1.74134e-10,81.00061,-8.10333e-10
81.20029,-1.70616e-10,81.20066,-8.11333e-10
81.40029,-1.75183e-10,81.40061,-8.09625e-10
81.60029,-1.71925e-10,81.60061,-8.07881e-10
81.80029,-1.73054e-10,81.80061,-8.11822e-10
82.00029,-1.7363e-10,82.00066,-8.15719e-10
82.20029,-1.75226e-10,82.20061,-8.16944e-10
82.40029,-1.73305e-10,82.40066,-8.13382e-10
82.60034,-1.75082e-10,82.60066,-8.12936e-10
82.80029,-1.73793e-10,82.80066,-8.15047e-10
83.00029,-1.7243e-10,83.00067,-8.10121e-10
83.20029,-1.75688e-10,83.20061,-8.15167e-10
83.40029,-1.78448e-10,83.40066,-8.18625e-10
83.60029,-1.79627e-10,83.60061,-8.1631e-10
83.80029,-1.80103e-10,83.80061,-8.13558e-10
84.00029,-1.793e-10,84.00061,-8.10661e-10
84.20034,-1.80951e-10,84.20066,-8.15195e-10
84.40029,-1.81617e-10,84.40061,-8.12928e-10
84.60029,-1.80812e-10,84.60061,-8.0989e-10
84.80029,-1.83405e-10,84.80061,-8.09562e-10
85.00029,-1.83017e-10,85.00061,-8.09962e-10
85.20029,-1.75874e-10,85.20061,-8.11812e-10
85.40029,-1.81145e-10,85.40066,-8.14218e-10
85.60034,-1.75969e-10,85.60061,-8.18381e-10
85.80029,-1.78543e-10,85.80061,-8.14825e-10
86.00034,-1.75544e-10,86.00061,-8.12731e-10
86.20034,-1.77404e-10,86.20061,-8.14648e-10
86.40029,-1.78045e-10,86.40061,-8.18337e-10
86.60029,-1.76457e-10,86.60061,-8.16359e-10
86.80029,-1.75679e-10,86.80061,-8.12412e-10
87.00034,-1.7493e-10,87.00066,-8.1628e-10
87.20029,-1.76471e-10,87.20061,-8.14374e-10
87.40029,-1.77149e-10,87.40061,-8.15717e-10
87.60029,-1.86222e-10,87.60066,-8.11049e-10
87.80029,-1.80974e-10,87.80061,-8.1041e-10
88.00034,-1.84231e-10,88.00061,-8.14714e-10
88.20034,-1.79352e-10,88.20061,-8.11465e-10
88.40029,-1.80987e-10,88.40061,-8.10329e-10
88.60029,-1.83619e-10,88.60061,-8.10727e-10
88.80029,-1.82828e-10,88.80061,-8.10232e-10
89.00029,-1.86363e-10,89.00061,-8.12339e-10
89.20029,-1.81146e-10,89.20061,-8.13055e-10
89.40029,-1.8374e-10,89.40061,-8.17202e-10
89.60034,-1.87274e-10,89.60061,-8.16112e-10
89.80029,-1.85513e-10,89.80061,-8.16099e-10
90.00034,-1.87344e-10,90.00061,-8.14134e-10
90.20029,-1.88689e-10,90.20061,-8.13556e-10
90.40029,-1.86008e-10,90.40066,-8.16531e-10
90.60029,-1.87259e-10,90.60066,-8.15661e-10
90.80029,-1.84967e-10,90.80061,-8.14225e-10
91.00029,-1.77974e-10,91.00061,-8.15383e-10
91.20034,-1.79608e-10,91.20066,-8.16923e-10
91.40029,-1.80885e-10,91.40061,-8.14375e-10
91.60029,-1.79015e-10,91.60061,-8.15063e-10
91.80029,-1.82569e-10,91.80061,-8.17556e-10
92.00029,-1.79196e-10,92.00061,-8.15993e-10
92.20029,-1.83314e-10,92.20061,-8.11931e-10
92.40029,-1.8653e-10,92.40061,-8.09698e-10
92.60029,-1.86492e-10,92.60061,-8.08592e-10
92.80034,-1.81056e-10,92.80061,-8.08567e-10
93.00034,-1.83147e-10,93.00061,-8.07514e-10
93.20029,-1.83653e-10,93.20061,-8.11489e-10
93.40034,-1.83952e-10,93.40066,-8.1319e-10
93.60029,-1.84002e-10,93.60066,-8.15411e-10
93.80034,-1.8682e-10,93.80061,-8.15018e-10
94.00029,-1.86981e-10,94.00061,-8.19062e-10
94.20029,-1.86449e-10,94.20061,-8.18551e-10
94.40029,-1.87652e-10,94.40066,-8.18994e-10
94.60034,-1.85347e-10,94.60066,-8.11308e-10
94.80029,-1.85503e-10,94.80066,-8.12799e-10
95.00029,-1.86569e-10,95.00061,-8.11374e-10
95.20034,-1.86107e-10,95.20061,-8.06969e-10
95.40029,-1.86371e-10,95.40061,-8.14694e-10
95.60034,-1.83649e-10,95.60061,-8.12837e-10
95.80029,-1.8785e-10,95.80061,-8.13251e-10
96.00034,-1.85211e-10,96.00061,-8.10048e-10
96.20034,-1.83929e-10,96.20066,-8.07577e-10
96.40029,-1.86156e-10,96.40066,-8.04928e-10
96.60029,-1.85598e-10,96.60061,-8.05656e-10
96.80029,-1.86853e-10,96.80061,-8.10042e-10
97.00029,-1.85235e-10,97.00061,-8.0519e-10
97.20029,-1.84433e-10,97.20061,-8.09352e-10
97.40034,-1.88005e-10,97.40061,-8.10458e-10
97.60029,-1.86213e-10,97.60061,-8.11716e-10
97.80034,-1.85049e-10,97.80061,-8.09319e-10
98.00034,-1.83356e-10,98.00061,-8.08217e-10
98.20029,-1.87937e-10,98.20061,-8.04827e-10
98.40029,-1.84874e-10,98.40061,-8.10514e-10
98.60029,-1.88229e-10,98.60061,-8.11292e-10
98.80029,-1.87698e-10,98.80066,-8.13087e-10
99.00029,-1.83747e-10,99.00061,-8.13665e-10
99.20029,-1.81037e-10,99.20061,-8.15611e-10
99.40034,-1.87855e-10,99.40067,-8.10568e-10
99.60034,-1.84937e-10,99.60061,-8.11529e-10
