Time_off,ID_off,Time_on,ID_on
0.04281,-2.19324e-10,0.02827,-7.15253e-10
0.20029,-2.13434e-10,0.20061,-7.14663e-10
0.40033,-2.10069e-10,0.40066,-7.17113e-10
0.60029,-2.13518e-10,0.60061,-7.2787e-10
0.80028,-2.15206e-10,0.80061,-7.30783e-10
1.00029,-2.18895e-10,1.00061,-7.26842e-10
1.20028,-2.1613e-10,1.20066,-7.29518e-10
1.40029,-2.16734e-10,1.40061,-7.29298e-10
1.60028,-2.16703e-10,1.60061,-7.29767e-10
1.80033,-2.16461e-10,1.80061,-7.31479e-10
2.00033,-2.13916e-10,2.00061,-7.24414e-10
2.20034,-2.14105e-10,2.20061,-7.34444e-10
2.40029,-2.09867e-10,2.40066,-7.37331e-10
2.60034,-2.12388e-10,2.60061,-7.3754e-10
2.80029,-2.11424e-10,2.80061,-7.3685e-10
3.00029,-2.13209e-10,3.00061,-7.33907e-10
3.20028,-2.13921e-10,3.20061,-7.35643e-10
3.40029,-2.10838e-10,3.40061,-7.41457e-10
3.60029,-2.13166e-10,3.60061,-7.41864e-10
3.80029,-2.13647e-10,3.80061,-7.4294e-10
4.00029,-2.12984e-10,4.00066,-7.45569e-10
4.20033,-2.11322e-10,4.20061,-7.45859e-10
4.40029,-2.09789e-10,4.40061,-7.53054e-10
4.60029,-2.07758e-10,4.60061,-7.50556e-10
4.80029,-2.05548e-10,4.80061,-7.58873e-10
5.00029,-2.01597e-10,5.00061,-7.60977e-10
5.20033,-2.05318e-10,5.20061,-7.60116e-10
5.40029,-2.07577e-10,5.40066,-7.61881e-10
5.60028,-2.06224e-10,5.60066,-7.63131e-10
5.80029,-2.03134e-10,5.80061,-7.72444e-10
6.00029,-1.98154e-10,6.00061,-7.65431e-10
6.20029,-1.98752e-10,6.20061,-7.7024e-10
6.40029,-1.97586e-10,6.40061,-7.63303e-10
6.60029,-2.04773e-10,6.60061,-7.64842e-10
6.80029,-2.00838e-10,6.80066,-7.62377e-10
7.00033,-2.01499e-10,7.00061,-7.68543e-10
7.20029,-2.02665e-10,7.20066,-7.69844e-10
7.40028,-1.98921e-10,7.40061,-7.6986e-10
7.60033,-1.97764e-10,7.60061,-7.72374e-10
7.80028,-1.95658e-10,7.80061,-7.74774e-10
8.00029,-1.99704e-10,8.00061,-7.7102e-10
8.20028,-2.00501e-10,8.20061,-7.75972e-10
8.40033,-1.99879e-10,8.40061,-7.72859e-10
8.60029,-1.94738e-10,8.60062,-7.72037e-10
8.80029,-1.9717e-10,8.80066,-7.69832e-10
9.00029,-1.98612e-10,9.00061,-7.74031e-10
9.20029,-1.94496e-10,9.20066,-7.74412e-10
9.40029,-1.94158e-10,9.40061,-7.70287e-10
9.60034,-1.88096e-10,9.60061,-7.73e-10
9.80034,-1.9283e-10,9.80061,-7.73816e-10
10.00029,-1.88644e-10,10.00061,-7.79993e-10
10.20034,-1.88516e-10,10.20061,-7.80624e-10
10.40034,-1.89842e-10,10.40066,-7.7718e-10
10.60029,-1.91322e-10,10.60061,-7.7403e-10
10.80029,-1.90033e-10,10.80061,-7.78285e-10
11.00034,-1.88761e-10,11.00061,-7.76785e-10
11.20034,-1.9049e-10,11.20061,-7.80492e-10
11.40029,-1.9157e-10,11.40066,-7.70776e-10
11.60029,-1.8913e-10,11.60061,-7.72312e-10
11.80029,-1.92581e-10,11.80061,-7.77461e-10
12.00034,-1.89981e-10,12.00061,-7.79e-10
12.20034,-1.86163e-10,12.20066,-7.7669e-10
12.40029,-1.86345e-10,12.40061,-7.66893e-10
12.60029,-1.90836e-10,12.60066,-7.70502e-10
12.80029,-1.87255e-10,12.80066,-7.72985e-10
13.00034,-1.85797e-10,13.00067,-7.79133e-10
13.20029,-1.8284e-10,13.20061,-7.80589e-10
13.40029,-1.8339e-10,13.40061,-7.82104e-10
13.60029,-1.83993e-10,13.60061,-7.83878e-10
13.80034,-1.8491e-10,13.80061,-7.81973e-10
14.00034,-1.81393e-10,14.00066,-7.78312e-10
14.20029,-1.84581e-10,14.20066,-7.80036e-10
14.40029,-1.86102e-10,14.40067,-7.85741e-10
14.60029,-1.80942e-10,14.60061,-7.80169e-10
14.80029,-1.8228e-10,14.80066,-7.7246e-10
15.00029,-1.82181e-10,15.00061,-7.72487e-10
15.20029,-1.82601e-10,15.20062,-7.77133e-10
15.40029,-1.78628e-10,15.40061,-7.81929e-10
15.60029,-1.7981e-10,15.60062,-7.83988e-10
15.80034,-1.83224e-10,15.80066,-7.79689e-10
16.00034,-1.7718e-10,16.00061,-7.80123e-10
16.20029,-1.75024e-10,16.20061,-7.82315e-10
16.40029,-1.78558e-10,16.40061,-7.82061e-10
16.60029,-1.78121e-10,16.60066,-7.82258e-10
16.80034,-1.79988e-10,16.80061,-7.77958e-10
17.00029,-1.77821e-10,17.00066,-7.78352e-10
17.20029,-1.79962e-10,17.20061,-7.86112e-10
17.40034,-1.78238e-10,17.40061,-7.85113e-10
17.60029,-1.8027e-10,17.60066,-7.86603e-10
17.80029,-1.76714e-10,17.80061,-7.85149e-10
18.00029,-1.76917e-10,18.00067,-7.82041e-10
18.20034,-1.77488e-10,18.20066,-7.8323e-10
18.40029,-1.74234e-10,18.40061,-7.86366e-10
18.60029,-1.75319e-10,18.60061,-7.84609e-10
18.80034,-1.80028e-10,18.80061,-7.85666e-10
19.00029,-1.76344e-10,19.00066,-7.82271e-10
19.20029,-1.77371e-10,19.20066,-7.8753e-10
19.40029,-1.78651e-10,19.40061,-7.78697e-10
19.60029,-1.76086e-10,19.60061,-7.79851e-10
19.80029,-1.76855e-10,19.80066,-7.79085e-10
20.00029,-1.76115e-10,20.00061,-7.83518e-10
20.20029,-1.81182e-10,20.20061,-7.8587e-10
20.40029,-1.76972e-10,20.40066,-7.8381e-10
20.60034,-1.78661e-10,20.60061,-7.83152e-10
20.80029,-1.7785e-10,20.80061,-7.82073e-10
21.00029,-1.74684e-10,21.00061,-7.88242e-10
21.20034,-1.72025e-10,21.20061,-7.82782e-10
21.40029,-1.73964e-10,21.40061,-7.81117e-10
21.60034,-1.78289e-10,21.60061,-7.85199e-10
21.80029,-1.75045e-10,21.80061,-7.81893e-10
22.00029,-1.75027e-10,22.00066,-7.89795e-10
22.20029,-1.76348e-10,22.20061,-7.87138e-10
22.40034,-1.78297e-10,22.40061,-7.87025e-10
22.60029,-1.77096e-10,22.60061,-7.84809e-10
22.80029,-1.7877e-10,22.80061,-7.89255e-10
23.00029,-1.80041e-10,23.00061,-7.80657e-10
23.20029,-1.7816e-10,23.20066,-7.85721e-10
23.40034,-1.76595e-10,23.40061,-7.92809e-10
23.60034,-1.79496e-10,23.60061,-7.90404e-10
23.80029,-1.80858e-10,23.80066,-7.9502e-10
24.00034,-1.77832e-10,24.00061,-7.90419e-10
24.20029,-1.75495e-10,24.20066,-7.88831e-10
24.40029,-1.7836e-10,24.40061,-7.86239e-10
24.60029,-1.77187e-10,24.60066,-7.82696e-10
24.80034,-1.75973e-10,24.80061,-7.87392e-10
25.00029,-1.78359e-10,25.00061,-7.82389e-10
25.20034,-1.78407e-10,25.20061,-7.80199e-10
25.40034,-1.78908e-10,25.40066,-7.83098e-10
25.60029,-1.75732e-10,25.60061,-7.90225e-10
25.80029,-1.7799e-10,25.80061,-7.89099e-10
26.00029,-1.74869e-10,26.00061,-7.91701e-10
26.20034,-1.76406e-10,26.20066,-7.86577e-10
26.40029,-1.76814e-10,26.40061,-7.88545e-10
26.60029,-1.80699e-10,26.60066,-7.90114e-10
26.80029,-1.79695e-10,26.80066,-7.91734e-10
27.00029,-1.81385e-10,27.00061,-7.86272e-10
27.20029,-1.779e-10,27.20061,-7.8971e-10
27.40029,-1.7979e-10,27.40061,-7.8393e-10
27.60029,-1.80173e-10,27.60066,-7.87129e-10
27.80029,-1.78062e-10,27.80061,-7.87225e-10
28.00029,-1.79923e-10,28.00061,-7.87696e-10
28.20029,-1.76548e-10,28.20061,-7.88145e-10
28.40029,-1.78946e-10,28.40061,-7.84832e-10
28.60029,-1.74663e-10,28.60061,-7.84827e-10
28.80029,-1.74783e-10,28.80061,-7.91414e-10
29.00029,-1.75169e-10,29.00061,-7.93532e-10
29.20029,-1.75049e-10,29.20061,-7.96729e-10
29.40034,-1.74908e-10,29.40061,-7.88882e-10
29.60029,-1.7682e-10,29.60066,-7.87474e-10
29.80029,-1.75041e-10,29.80061,-7.89285e-10
30.00029,-1.73305e-10,30.00061,-7.89732e-10
30.20029,-1.74854e-10,30.20061,-7.94501e-10
30.40029,-1.76474e-10,30.40061,-7.8966e-10
30.60034,-1.78908e-10,30.60061,-7.85129e-10
30.80029,-1.81003e-10,30.80061,-7.91199e-10
31.00029,-1.83283e-10,31.00066,-7.96908e-10
31.20029,-1.80681e-10,31.20066,-7.93625e-10
31.40029,-1.82935e-10,31.40061,-7.91911e-10
31.60034,-1.79677e-10,31.60061,-7.8961e-10
31.80029,-1.79754e-10,31.80061,-7.89818e-10
32.00034,-1.79195e-10,32.00066,-7.91639e-10
32.20029,-1.74762e-10,32.20061,-7.90623e-10
32.40029,-1.81728e-10,32.40061,-7.93861e-10
32.60029,-1.77245e-10,32.60066,-7.91361e-10
32.80029,-1.78392e-10,32.80066,-7.96348e-10
33.00029,-1.80278e-10,33.00061,-7.98436e-10
33.20029,-1.78813e-10,33.20066,-7.91352e-10
33.40029,-1.77093e-10,33.40061,-7.92005e-10
33.60029,-1.78263e-10,33.60061,-7.89084e-10
33.80029,-1.76152e-10,33.80066,-7.93854e-10
34.00034,-1.76482e-10,34.00061,-7.98808e-10
34.20034,-1.76007e-10,34.20061,-7.97166e-10
34.40034,-1.72835e-10,34.40066,-7.96752e-10
34.60029,-1.74651e-10,34.60061,-7.89825e-10
34.80034,-1.73951e-10,34.80061,-7.88031e-10
35.00029,-1.7275e-10,35.00061,-7.86128e-10
35.20034,-1.74866e-10,35.20061,-7.95582e-10
35.40029,-1.78218e-10,35.40066,-7.89019e-10
35.60029,-1.76796e-10,35.60061,-7.951e-10
35.80034,-1.7561e-10,35.80061,-7.90767e-10
36.00029,-1.75006e-10,36.00066,-7.93818e-10
36.20029,-1.76203e-10,36.20066,-7.91539e-10
36.40029,-1.76713e-10,36.40061,-7.97687e-10
36.60029,-1.82173e-10,36.60066,-7.95899e-10
36.80029,-1.81638e-10,36.80067,-7.92463e-10
37.00029,-1.79001e-10,37.00061,-7.88095e-10
37.20034,-1.74135e-10,37.20061,-7.91673e-10
37.40029,-1.73665e-10,37.40062,-7.96559e-10
37.60029,-1.79721e-10,37.60061,-8.00248e-10
37.80029,-1.78954e-10,37.80066,-7.89878e-10
38.00029,-1.80194e-10,38.00066,-7.92691e-10
38.20034,-1.77853e-10,38.20066,-7.92378e-10
38.40034,-1.7366e-10,38.40061,-7.99204e-10
38.60029,-1.76586e-10,38.60066,-7.92505e-10
38.80029,-1.76711e-10,38.80061,-7.9315e-10
39.00029,-1.74617e-10,39.00061,-7.91247e-10
39.20029,-1.78076e-10,39.20061,-7.94511e-10
39.40029,-1.79815e-10,39.40061,-7.96202e-10
39.60029,-1.78421e-10,39.60061,-7.94551e-10
39.80029,-1.77673e-10,39.80061,-7.98619e-10
40.00029,-1.78029e-10,40.00061,-7.96967e-10
40.20029,-1.82665e-10,40.20066,-8.00589e-10
40.40029,-1.78758e-10,40.40061,-8.00295e-10
40.60029,-1.76711e-10,40.60061,-7.99357e-10
40.80029,-1.74777e-10,40.80061,-8.04525e-10
41.00029,-1.7592e-10,41.00061,-8.00649e-10
41.20034,-1.78044e-10,41.20066,-7.97173e-10
41.40029,-1.81335e-10,41.40066,-8.03395e-10
41.60034,-1.78351e-10,41.60066,-8.00153e-10
41.80029,-1.78347e-10,41.80061,-8.01205e-10
42.00029,-1.75419e-10,42.00061,-8.02e-10
42.20029,-1.78495e-10,42.20061,-8.03565e-10
42.40029,-1.78075e-10,42.40061,-8.00409e-10
42.60034,-1.77788e-10,42.60066,-8.02231e-10
42.80034,-1.77598e-10,42.80061,-7.96918e-10
43.00034,-1.79712e-10,43.00061,-7.99534e-10
43.20029,-1.75229e-10,43.20061,-7.99031e-10
43.40029,-1.74488e-10,43.40066,-7.96754e-10
