Time_off,ID_off,Time_on,ID_on
8.60029,-2.0858e-10,8.60062,-7.73817e-10
8.80029,-2.11342e-10,8.80066,-7.64108e-10
9.00029,-2.11693e-10,9.00061,-7.60999e-10
9.20029,-2.09016e-10,9.20066,-7.60674e-10
9.40029,-2.10966e-10,9.40061,-7.62993e-10
9.60034,-2.0726e-10,9.60061,-7.69645e-10
9.80034,-2.08113e-10,9.80061,-7.60525e-10
10.00029,-2.03357e-10,10.00061,-7.67878e-10
10.20034,-2.0235e-10,10.20061,-7.70921e-10
10.40034,-2.04445e-10,10.40066,-7.67509e-10
10.60029,-2.04811e-10,10.60061,-7.70589e-10
10.80029,-2.04863e-10,10.80061,-7.72618e-10
11.00034,-2.03872e-10,11.00061,-7.6704e-10
11.20034,-1.98752e-10,11.20061,-7.7238e-10
11.40029,-2.00149e-10,11.40066,-7.63618e-10
11.60029,-2.01267e-10,11.60061,-7.70609e-10
11.80029,-2.01755e-10,11.80061,-7.80275e-10
12.00034,-2.03671e-10,12.00061,-7.79756e-10
12.20034,-2.01824e-10,12.20066,-7.74936e-10
12.40029,-1.96286e-10,12.40061,-7.71183e-10
12.60029,-2.01243e-10,12.60066,-7.83722e-10
12.80029,-2.00186e-10,12.80066,-7.69722e-10
13.00034,-1.99517e-10,13.00067,-7.76956e-10
13.20029,-2.00227e-10,13.20061,-7.81341e-10
13.40029,-2.01933e-10,13.40061,-7.72662e-10
13.60029,-2.01677e-10,13.60061,-7.74762e-10
13.80034,-2.01646e-10,13.80061,-7.77323e-10
14.00034,-1.97043e-10,14.00066,-7.76256e-10
14.20029,-1.98122e-10,14.20066,-7.79205e-10
14.40029,-2.00567e-10,14.40067,-7.75778e-10
14.60029,-1.95298e-10,14.60061,-7.7122e-10
14.80029,-1.95721e-10,14.80066,-7.73653e-10
15.00029,-1.9256e-10,15.00061,-7.72899e-10
15.20029,-1.95872e-10,15.20062,-7.78322e-10
15.40029,-1.96421e-10,15.40061,-7.66274e-10
15.60029,-1.94791e-10,15.60062,-7.78898e-10
15.80034,-1.97397e-10,15.80066,-7.76678e-10
16.00034,-1.9199e-10,16.00061,-7.73792e-10
16.20029,-1.97067e-10,16.20061,-7.81961e-10
16.40029,-1.97513e-10,16.40061,-7.79833e-10
16.60029,-1.95367e-10,16.60066,-7.80035e-10
16.80034,-1.96742e-10,16.80061,-7.8265e-10
17.00029,-1.94031e-10,17.00066,-7.6865e-10
17.20029,-1.93087e-10,17.20061,-7.77264e-10
17.40034,-1.89579e-10,17.40061,-7.69452e-10
17.60029,-1.93337e-10,17.60066,-7.70962e-10
17.80029,-1.95497e-10,17.80061,-7.71938e-10
18.00029,-1.92118e-10,18.00067,-7.73065e-10
18.20034,-1.89544e-10,18.20066,-7.77841e-10
18.40029,-1.87843e-10,18.40061,-7.80962e-10
18.60029,-1.88627e-10,18.60061,-7.79713e-10
18.80034,-1.89528e-10,18.80061,-7.79591e-10
19.00029,-1.90859e-10,19.00066,-7.78595e-10
19.20029,-1.89582e-10,19.20066,-7.79986e-10
19.40029,-1.93933e-10,19.40061,-7.78089e-10
19.60029,-1.92495e-10,19.60061,-7.75796e-10
19.80029,-1.94611e-10,19.80066,-7.77747e-10
20.00029,-1.89929e-10,20.00061,-7.79206e-10
20.20029,-1.89966e-10,20.20061,-7.79235e-10
20.40029,-1.90877e-10,20.40066,-7.75503e-10
20.60034,-1.92022e-10,20.60061,-7.71824e-10
20.80029,-1.96134e-10,20.80061,-7.74709e-10
21.00029,-1.93257e-10,21.00061,-7.72522e-10
21.20034,-1.94838e-10,21.20061,-7.82552e-10
21.40029,-1.93153e-10,21.40061,-7.71612e-10
21.60034,-1.91685e-10,21.60061,-7.76834e-10
21.80029,-1.90704e-10,21.80061,-7.76335e-10
22.00029,-1.90732e-10,22.00066,-7.76266e-10
22.20029,-1.95986e-10,22.20061,-7.74909e-10
22.40034,-1.94203e-10,22.40061,-7.70435e-10
22.60029,-1.92256e-10,22.60061,-7.75146e-10
22.80029,-1.92399e-10,22.80061,-7.72547e-10
23.00029,-1.94101e-10,23.00061,-7.74219e-10
23.20029,-1.9162e-10,23.20066,-7.80466e-10
23.40034,-1.95762e-10,23.40061,-7.75952e-10
23.60034,-1.95978e-10,23.60061,-7.71196e-10
23.80029,-1.94061e-10,23.80066,-7.71504e-10
24.00034,-1.9472e-10,24.00061,-7.79258e-10
24.20029,-1.94352e-10,24.20066,-7.7815e-10
24.40029,-1.93991e-10,24.40061,-7.74205e-10
24.60029,-1.92573e-10,24.60066,-7.77243e-10
24.80034,-1.91323e-10,24.80061,-7.77108e-10
25.00029,-1.90527e-10,25.00061,-7.79126e-10
25.20034,-1.9148e-10,25.20061,-7.71014e-10
25.40034,-1.925e-10,25.40066,-7.80274e-10
25.60029,-1.94013e-10,25.60061,-7.77407e-10
25.80029,-1.9178e-10,25.80061,-7.81157e-10
26.00029,-1.90655e-10,26.00061,-7.81197e-10
26.20034,-1.92406e-10,26.20066,-7.76391e-10
26.40029,-1.91122e-10,26.40061,-7.78616e-10
26.60029,-1.91351e-10,26.60066,-7.84014e-10
26.80029,-1.93195e-10,26.80066,-7.83343e-10
27.00029,-1.94542e-10,27.00061,-7.74473e-10
27.20029,-1.93643e-10,27.20061,-7.72503e-10
27.40029,-1.9363e-10,27.40061,-7.67051e-10
27.60029,-1.9463e-10,27.60066,-7.78922e-10
27.80029,-1.96327e-10,27.80061,-7.81163e-10
28.00029,-1.92619e-10,28.00061,-7.8061e-10
28.20029,-1.95203e-10,28.20061,-7.81436e-10
28.40029,-1.93124e-10,28.40061,-7.86623e-10
28.60029,-1.9064e-10,28.60061,-7.79452e-10
28.80029,-1.92579e-10,28.80061,-7.84409e-10
29.00029,-1.91912e-10,29.00061,-7.7477e-10
29.20029,-1.92299e-10,29.20061,-7.83922e-10
29.40034,-1.97631e-10,29.40061,-7.8488e-10
29.60029,-1.96013e-10,29.60066,-7.84523e-10
29.80029,-1.95101e-10,29.80061,-7.79885e-10
30.00029,-1.91725e-10,30.00061,-7.7643e-10
30.20029,-1.9451e-10,30.20061,-7.8135e-10
30.40029,-1.93369e-10,30.40061,-7.87677e-10
30.60034,-1.94489e-10,30.60061,-7.90947e-10
30.80029,-1.96667e-10,30.80061,-7.77374e-10
31.00029,-1.95311e-10,31.00066,-7.74264e-10
31.20029,-1.9743e-10,31.20066,-7.8083e-10
31.40029,-1.94768e-10,31.40061,-7.79088e-10
31.60034,-1.9194e-10,31.60061,-7.80586e-10
31.80029,-1.94048e-10,31.80061,-7.87481e-10
32.00034,-1.8963e-10,32.00066,-7.86325e-10
32.20029,-1.92836e-10,32.20061,-7.75578e-10
32.40029,-1.89974e-10,32.40061,-7.78603e-10
32.60029,-1.906e-10,32.60066,-7.82271e-10
32.80029,-1.91328e-10,32.80066,-7.7904e-10
33.00029,-1.9472e-10,33.00061,-7.75418e-10
33.20029,-1.92011e-10,33.20066,-7.82474e-10
33.40029,-1.90276e-10,33.40061,-7.84345e-10
33.60029,-1.93271e-10,33.60061,-7.85683e-10
33.80029,-1.92351e-10,33.80066,-7.96601e-10
34.00034,-1.8969e-10,34.00061,-7.91883e-10
34.20034,-1.93499e-10,34.20061,-7.82936e-10
34.40034,-1.93623e-10,34.40066,-7.96936e-10
34.60029,-1.92528e-10,34.60061,-7.93983e-10
34.80034,-1.91454e-10,34.80061,-7.88852e-10
35.00029,-1.88463e-10,35.00061,-7.84235e-10
35.20034,-1.90348e-10,35.20061,-7.97015e-10
35.40029,-1.93729e-10,35.40066,-7.90608e-10
35.60029,-1.94262e-10,35.60061,-7.89741e-10
35.80034,-1.917e-10,35.80061,-7.87382e-10
36.00029,-1.90831e-10,36.00066,-7.89054e-10
36.20029,-1.91143e-10,36.20066,-7.87264e-10
36.40029,-1.91144e-10,36.40061,-7.80637e-10
36.60029,-1.92129e-10,36.60066,-7.80633e-10
36.80029,-1.87942e-10,36.80067,-7.87464e-10
37.00029,-1.87905e-10,37.00061,-7.89036e-10
37.20034,-1.86831e-10,37.20061,-7.91491e-10
37.40029,-1.87471e-10,37.40062,-7.92308e-10
37.60029,-1.89696e-10,37.60061,-7.94271e-10
37.80029,-1.92705e-10,37.80066,-7.95711e-10
38.00029,-1.89394e-10,38.00066,-7.92725e-10
38.20034,-1.89592e-10,38.20066,-7.91658e-10
38.40034,-1.89424e-10,38.40061,-7.95395e-10
38.60029,-1.91454e-10,38.60066,-7.93371e-10
38.80029,-1.88788e-10,38.80061,-7.95615e-10
39.00029,-1.89684e-10,39.00061,-7.94189e-10
39.20029,-1.88326e-10,39.20061,-7.95569e-10
39.40029,-1.89394e-10,39.40061,-7.9277e-10
39.60029,-1.88412e-10,39.60061,-7.92727e-10
39.80029,-1.90684e-10,39.80061,-7.89474e-10
40.00029,-1.90761e-10,40.00061,-7.84851e-10
40.20029,-1.93182e-10,40.20066,-7.9121e-10
40.40029,-1.91617e-10,40.40061,-7.85136e-10
40.60029,-1.92694e-10,40.60061,-7.92643e-10
40.80029,-1.92736e-10,40.80061,-7.9098e-10
41.00029,-1.90229e-10,41.00061,-7.90593e-10
41.20034,-1.89662e-10,41.20066,-7.9009e-10
41.40029,-1.9312e-10,41.40066,-7.9345e-10
41.60034,-1.93489e-10,41.60066,-7.82956e-10
41.80029,-1.9236e-10,41.80061,-7.86198e-10
42.00029,-1.93392e-10,42.00061,-7.89788e-10
42.20029,-1.91403e-10,42.20061,-7.99704e-10
42.40029,-1.88203e-10,42.40061,-7.98807e-10
42.60034,-1.89671e-10,42.60066,-8.04106e-10
42.80034,-1.87587e-10,42.80061,-7.92844e-10
43.00034,-1.89564e-10,43.00061,-7.91141e-10
43.20029,-1.92336e-10,43.20061,-7.93085e-10
43.40029,-1.93804e-10,43.40066,-7.88165e-10
43.60029,-1.94413e-10,43.60061,-7.93875e-10
43.80029,-1.89586e-10,43.80061,-7.95094e-10
44.00029,-1.89238e-10,44.00061,-7.86104e-10
44.20029,-1.89842e-10,44.20061,-7.8855e-10
44.40029,-1.93597e-10,44.40061,-7.86761e-10
44.60029,-1.92677e-10,44.60061,-7.93358e-10
44.80029,-1.95496e-10,44.80061,-7.88881e-10
45.00029,-1.92798e-10,45.00061,-7.95952e-10
45.20034,-1.93559e-10,45.20061,-7.88242e-10
45.40034,-1.95688e-10,45.40061,-7.90297e-10
45.60029,-1.98312e-10,45.60061,-7.91916e-10
45.80029,-1.94623e-10,45.80061,-7.94773e-10
46.00029,-1.95947e-10,46.00061,-7.95587e-10
46.20029,-1.93546e-10,46.20066,-7.93943e-10
46.40029,-1.94895e-10,46.40061,-7.9239e-10
46.60029,-1.98701e-10,46.60061,-7.94696e-10
46.80029,-1.96276e-10,46.80061,-7.94979e-10
47.00029,-1.95727e-10,47.00061,-8.02924e-10
47.20034,-1.98535e-10,47.20061,-7.96126e-10
47.40029,-1.95246e-10,47.40061,-7.90918e-10
47.60029,-1.96695e-10,47.60061,-7.94779e-10
47.80034,-2.02145e-10,47.80066,-7.86185e-10
48.00029,-1.98488e-10,48.00066,-7.93671e-10
48.20029,-1.92949e-10,48.20061,-7.97804e-10
48.40034,-1.95564e-10,48.40061,-7.92769e-10
48.60029,-1.95793e-10,48.60061,-7.96073e-10
48.80029,-1.96449e-10,48.80061,-7.92951e-10
49.00029,-1.94273e-10,49.00066,-7.89106e-10
49.20034,-1.94122e-10,49.20061,-7.87219e-10
49.40034,-1.92975e-10,49.40066,-7.86642e-10
49.60029,-1.96645e-10,49.60061,-7.92867e-10
49.80029,-2.00154e-10,49.80061,-7.86537e-10
50.00029,-2.02051e-10,50.00061,-7.96276e-10
50.20034,-1.96543e-10,50.20061,-7.89922e-10
50.40034,-1.95431e-10,50.40066,-7.99917e-10
50.60029,-1.98081e-10,50.60061,-7.87523e-10
50.80034,-1.98611e-10,50.80061,-7.88879e-10
51.00034,-1.97264e-10,51.00061,-7.88496e-10
51.20029,-1.95415e-10,51.20061,-7.95936e-10
51.40034,-1.94024e-10,51.40061,-8.01949e-10
51.60029,-1.9583e-10,51.60061,-7.99394e-10
51.80034,-1.96518e-10,51.80061,-7.95152e-10
52.00029,-1.96449e-10,52.00061,-7.97321e-10
52.20029,-1.98969e-10,52.20061,-8.02892e-10
52.40034,-1.96867e-10,52.40061,-7.94071e-10
52.60034,-1.94386e-10,52.60061,-7.93409e-10
52.80034,-1.95135e-10,52.80061,-7.97169e-10
53.00029,-1.93589e-10,53.00066,-7.88507e-10
53.20029,-1.91795e-10,53.20061,-7.98992e-10
53.40034,-1.97529e-10,53.40061,-7.973e-10
53.60029,-1.95994e-10,53.60061,-7.98865e-10
53.80029,-1.95024e-10,53.80061,-7.92053e-10
54.00029,-1.97059e-10,54.00066,-7.84023e-10
54.20034,-1.97094e-10,54.20061,-7.91156e-10
54.40034,-1.96572e-10,54.40061,-7.92749e-10
54.60029,-1.96999e-10,54.60061,-8.0288e-10
54.80029,-1.97538e-10,54.80061,-7.99261e-10
55.00034,-1.98696e-10,55.00061,-7.95111e-10
55.20029,-1.99685e-10,55.20061,-8.02159e-10
55.40029,-1.97947e-10,55.40061,-7.98062e-10
55.60029,-1.97225e-10,55.60061,-7.85636e-10
55.80034,-1.94582e-10,55.80061,-7.99608e-10
56.00029,-1.9604e-10,56.00062,-7.93343e-10
56.20029,-1.9825e-10,56.20061,-7.8994e-10
56.40029,-1.9584e-10,56.40061,-7.91518e-10
56.60029,-1.97811e-10,56.60061,-7.97069e-10
56.80029,-1.96459e-10,56.80066,-7.93679e-10
57.00034,-1.96198e-10,57.00061,-7.90339e-10
57.20029,-1.96383e-10,57.20061,-7.96704e-10
57.40029,-1.96747e-10,57.40061,-7.93633e-10
57.60029,-1.98167e-10,57.60061,-7.89347e-10
57.80029,-2.00093e-10,57.80061,-7.84899e-10
58.00029,-1.96188e-10,58.00061,-7.83424e-10
58.20029,-1.96988e-10,58.20061,-7.8833e-10
58.40029,-1.94292e-10,58.40066,-7.84228e-10
58.60029,-1.98091e-10,58.60061,-7.90491e-10
58.80034,-1.95424e-10,58.80061,-7.93629e-10
59.00029,-1.92621e-10,59.00061,-7.96396e-10
59.20029,-1.95599e-10,59.20061,-7.95553e-10
59.40029,-1.96266e-10,59.40061,-7.96078e-10
59.60029,-1.99939e-10,59.60061,-7.95347e-10
59.80034,-1.98156e-10,59.80061,-7.97815e-10
60.00029,-1.99863e-10,60.00066,-7.94202e-10
60.20029,-1.95032e-10,60.20061,-7.96758e-10
60.40029,-1.9621e-10,60.40061,-7.92299e-10
60.60029,-1.98128e-10,60.60066,-7.93292e-10
60.80029,-1.95804e-10,60.80061,-7.89218e-10
61.00029,-2.00291e-10,61.00061,-8.021e-10
61.20029,-2.00619e-10,61.20061,-7.90138e-10
61.40034,-1.99418e-10,61.40066,-7.93861e-10
61.60034,-1.98955e-10,61.60061,-7.90366e-10
61.80029,-1.94368e-10,61.80061,-7.90948e-10
62.00029,-1.95124e-10,62.00061,-7.93265e-10
62.20029,-1.97634e-10,62.20061,-7.92353e-10
62.40029,-1.97351e-10,62.40066,-7.9245e-10
62.60034,-2.00527e-10,62.60061,-8.03097e-10
62.80029,-2.03384e-10,62.80061,-7.91757e-10
63.00029,-2.00401e-10,63.00066,-7.92061e-10
63.20029,-2.01454e-10,63.20061,-7.91487e-10
63.40034,-2.04868e-10,63.40061,-7.90562e-10
63.60034,-1.99835e-10,63.60061,-7.93208e-10
63.80029,-2.00921e-10,63.80061,-7.96056e-10
64.00029,-2.00255e-10,64.00061,-7.95896e-10
64.20029,-2.01862e-10,64.20066,-7.85094e-10
64.40029,-2.03441e-10,64.40066,-7.88939e-10
64.60029,-2.03848e-10,64.60061,-7.92199e-10
64.80029,-2.00823e-10,64.80061,-7.96523e-10
65.00029,-1.99103e-10,65.00061,-7.91795e-10
65.20034,-2.01111e-10,65.20061,-7.91794e-10
65.40029,-2.02413e-10,65.40061,-7.96971e-10
65.60029,-1.99511e-10,65.60061,-7.97633e-10
65.80034,-2.01133e-10,65.80066,-7.97649e-10
66.00034,-2.03569e-10,66.00061,-7.92697e-10
66.20034,-2.02767e-10,66.20061,-7.88037e-10
66.40034,-2.00088e-10,66.40061,-7.9437e-10
66.60029,-1.9928e-10,66.60066,-7.96316e-10
66.80029,-2.00882e-10,66.80066,-7.96831e-10
67.00029,-2.03177e-10,67.00061,-7.95413e-10
67.20034,-2.03419e-10,67.20061,-7.96954e-10
67.40034,-2.01519e-10,67.40061,-8.02598e-10
67.60029,-2.04302e-10,67.60066,-7.98662e-10
67.80034,-2.03643e-10,67.80066,-7.97097e-10
68.00029,-2.01624e-10,68.00061,-8.00654e-10
68.20034,-2.04106e-10,68.20061,-7.99683e-10
68.40029,-2.01146e-10,68.40061,-8.01145e-10
68.60029,-2.00937e-10,68.60061,-7.95123e-10
68.80029,-2.00996e-10,68.80066,-7.90237e-10
69.00029,-1.99616e-10,69.00061,-7.99511e-10
69.20034,-2.03459e-10,69.20061,-7.95451e-10
69.40029,-2.0391e-10,69.40061,-8.09451e-10
69.60034,-2.0193e-10,69.60061,-8.04067e-10
69.80029,-1.99729e-10,69.80061,-7.9369e-10
70.00029,-1.97879e-10,70.00066,-7.8788e-10
70.20029,-2.0114e-10,70.20061,-8.0188e-10
70.40034,-1.99968e-10,70.40061,-7.9829e-10
70.60029,-2.0307e-10,70.60061,-7.93066e-10
70.80029,-2.01872e-10,70.80066,-8.06258e-10
71.00029,-2.02079e-10,71.00061,-7.99142e-10
71.20029,-2.02722e-10,71.20066,-7.92923e-10
71.40029,-2.00757e-10,71.40061,-8.0011e-10
71.60029,-1.98363e-10,71.60061,-7.98989e-10
71.80029,-2.00846e-10,71.80061,-7.95811e-10
72.00034,-1.97129e-10,72.00061,-7.88631e-10
72.20029,-1.96123e-10,72.20061,-7.96291e-10
72.40034,-1.98629e-10,72.40066,-7.98568e-10
72.60029,-1.99869e-10,72.60066,-7.95808e-10
72.80029,-1.96895e-10,72.80061,-7.99035e-10
73.00034,-1.99206e-10,73.00061,-7.97406e-10
73.20029,-1.98652e-10,73.20066,-7.98917e-10
73.40029,-2.01651e-10,73.40066,-7.94365e-10
73.60029,-2.02333e-10,73.60061,-7.9895e-10
73.80029,-2.00283e-10,73.80061,-7.93305e-10
74.00029,-1.93182e-10,74.00061,-7.97829e-10
74.20029,-1.95224e-10,74.20061,-8.00491e-10
74.40034,-1.95743e-10,74.40061,-7.98619e-10
74.60034,-1.92546e-10,74.60061,-7.99652e-10
74.80029,-1.97252e-10,74.80061,-8.00634e-10
75.00029,-1.97621e-10,75.00061,-7.98036e-10
75.20029,-1.98685e-10,75.20061,-7.92302e-10
75.40029,-1.96954e-10,75.40061,-7.9142e-10
75.60034,-1.97299e-10,75.60061,-7.92792e-10
75.80029,-2.01581e-10,75.80066,-7.95325e-10
76.00029,-1.9987e-10,76.00061,-7.9664e-10
76.20029,-1.95503e-10,76.20061,-7.99322e-10
76.40034,-1.97934e-10,76.40061,-8.00166e-10
76.60029,-1.96579e-10,76.60061,-7.95757e-10
76.80029,-1.96986e-10,76.80061,-8.01319e-10
77.00034,-1.97986e-10,77.00061,-7.95887e-10
77.20029,-1.98404e-10,77.20061,-8.00084e-10
77.40029,-1.98497e-10,77.40061,-7.98703e-10
77.60029,-2.00141e-10,77.60061,-7.99839e-10
77.80034,-2.01298e-10,77.80066,-7.98566e-10
78.00029,-1.98083e-10,78.00061,-7.90645e-10
78.20029,-1.9654e-10,78.20061,-7.93341e-10
78.40029,-1.95169e-10,78.40066,-7.96825e-10
78.60029,-1.9772e-10,78.60061,-7.9436e-10
78.80029,-1.91214e-10,78.80061,-7.92054e-10
79.00029,-1.92355e-10,79.00061,-7.92989e-10
79.20029,-1.96737e-10,79.20061,-7.94195e-10
79.40029,-1.9741e-10,79.40061,-7.9618e-10
79.60029,-1.97211e-10,79.60066,-7.93571e-10
79.80029,-1.90961e-10,79.80061,-7.98242e-10
80.00029,-1.92272e-10,80.00066,-7.92996e-10
80.20029,-1.94611e-10,80.20061,-7.97151e-10
80.40034,-1.9824e-10,80.40061,-8.00743e-10
80.60029,-1.9697e-10,80.60061,-8.0123e-10
80.80029,-1.97892e-10,80.80066,-7.93569e-10
81.00029,-2.00222e-10,81.00061,-7.93921e-10
81.20029,-1.98789e-10,81.20066,-7.91444e-10
81.40029,-1.99716e-10,81.40061,-7.86579e-10
81.60029,-1.98452e-10,81.60061,-7.88633e-10
81.80029,-1.9965e-10,81.80061,-7.89728e-10
82.00029,-2.00386e-10,82.00066,-7.98549e-10
82.20029,-1.99396e-10,82.20061,-7.96007e-10
82.40029,-2.03232e-10,82.40066,-7.96682e-10
82.60034,-1.98043e-10,82.60066,-8.01526e-10
82.80029,-2.00392e-10,82.80066,-7.96833e-10
83.00029,-1.99344e-10,83.00067,-8.03802e-10
83.20029,-2.00099e-10,83.20061,-7.97736e-10
83.40029,-1.9916e-10,83.40066,-7.98466e-10
83.60029,-1.98569e-10,83.60061,-8.03886e-10
83.80029,-1.99303e-10,83.80061,-8.00271e-10
84.00029,-2.00372e-10,84.00061,-8.01882e-10
84.20034,-2.05119e-10,84.20066,-7.97807e-10
84.40029,-2.03287e-10,84.40061,-7.94334e-10
84.60029,-2.02819e-10,84.60061,-7.96853e-10
84.80029,-2.0189e-10,84.80061,-8.04431e-10
85.00029,-2.01634e-10,85.00061,-7.99802e-10
85.20029,-2.03063e-10,85.20061,-7.92871e-10
85.40029,-2.01269e-10,85.40066,-7.93349e-10
85.60034,-2.03e-10,85.60061,-7.96332e-10
85.80029,-2.00371e-10,85.80061,-7.98213e-10
86.00034,-2.06352e-10,86.00061,-7.99208e-10
86.20034,-2.0166e-10,86.20061,-8.04185e-10
86.40029,-2.05964e-10,86.40061,-7.95688e-10
86.60029,-2.03146e-10,86.60061,-7.98077e-10
86.80029,-2.03277e-10,86.80061,-7.9496e-10
87.00034,-2.03335e-10,87.00066,-8.01819e-10
87.20029,-2.03681e-10,87.20061,-7.95131e-10
87.40029,-2.02283e-10,87.40061,-7.95219e-10
87.60029,-2.04324e-10,87.60066,-7.98907e-10
87.80029,-2.06305e-10,87.80061,-7.97611e-10
88.00034,-2.0559e-10,88.00061,-7.91995e-10
88.20034,-2.02663e-10,88.20061,-7.89036e-10
88.40029,-2.04642e-10,88.40061,-7.89509e-10
88.60029,-2.07618e-10,88.60061,-7.89573e-10
88.80029,-2.10265e-10,88.80061,-7.87685e-10
89.00029,-2.06604e-10,89.00061,-7.86366e-10
89.20029,-2.05533e-10,89.20061,-7.92564e-10
89.40029,-2.06166e-10,89.40061,-7.91571e-10
89.60034,-2.06785e-10,89.60061,-7.852e-10
89.80029,-2.09944e-10,89.80061,-7.83973e-10
90.00034,-2.06995e-10,90.00061,-7.84253e-10
90.20029,-2.05097e-10,90.20061,-7.86003e-10
90.40029,-2.07868e-10,90.40066,-7.91236e-10
90.60029,-2.10011e-10,90.60066,-7.82329e-10
90.80029,-2.11657e-10,90.80061,-7.95278e-10
91.00029,-2.09834e-10,91.00061,-7.94186e-10
91.20034,-2.07126e-10,91.20066,-8.01208e-10
91.40029,-2.08034e-10,91.40061,-7.9959e-10
91.60029,-2.07313e-10,91.60061,-7.90901e-10
91.80029,-2.09893e-10,91.80061,-7.89754e-10
92.00029,-2.04637e-10,92.00061,-7.86803e-10
92.20029,-2.07935e-10,92.20061,-7.85379e-10
92.40029,-2.04921e-10,92.40061,-7.94603e-10
92.60029,-2.06968e-10,92.60061,-7.97373e-10
92.80034,-2.04773e-10,92.80061,-7.9637e-10
93.00034,-2.07632e-10,93.00061,-8.00635e-10
93.20029,-2.0689e-10,93.20061,-7.94769e-10
93.40034,-2.07628e-10,93.40066,-7.93133e-10
93.60029,-2.06388e-10,93.60066,-7.95291e-10
93.80034,-2.08662e-10,93.80061,-7.95934e-10
94.00029,-2.09367e-10,94.00061,-7.88219e-10
94.20029,-2.09484e-10,94.20061,-7.91363e-10
94.40029,-2.09401e-10,94.40066,-7.89121e-10
94.60034,-2.07314e-10,94.60066,-7.92947e-10
94.80029,-2.07248e-10,94.80066,-7.91187e-10
95.00029,-2.09872e-10,95.00061,-7.96461e-10
95.20034,-2.11934e-10,95.20061,-7.93705e-10
95.40029,-2.10527e-10,95.40061,-7.86689e-10
95.60034,-2.0836e-10,95.60061,-7.92222e-10
95.80029,-2.0832e-10,95.80061,-8.06222e-10
96.00034,-2.12171e-10,96.00061,-8.07351e-10
96.20034,-2.12388e-10,96.20066,-7.99639e-10
96.40029,-2.08064e-10,96.40066,-8.00148e-10
96.60029,-2.06841e-10,96.60061,-7.93393e-10
96.80029,-2.08456e-10,96.80061,-7.95788e-10
97.00029,-2.08197e-10,97.00061,-7.96209e-10
97.20029,-2.07483e-10,97.20061,-7.91692e-10
97.40034,-2.05174e-10,97.40061,-7.87295e-10
97.60029,-2.05436e-10,97.60061,-7.84923e-10
97.80034,-2.08419e-10,97.80061,-7.86369e-10
98.00034,-2.06479e-10,98.00061,-7.90262e-10
98.20029,-2.06555e-10,98.20061,-7.92694e-10
98.40029,-2.10118e-10,98.40061,-7.91898e-10
98.60029,-2.09213e-10,98.60061,-7.8979e-10
98.80029,-2.08377e-10,98.80066,-7.8836e-10
99.00029,-2.08999e-10,99.00061,-7.95362e-10
99.20029,-2.10519e-10,99.20061,-7.90897e-10
99.40034,-2.08658e-10,99.40067,-7.97529e-10
